Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,26 March 2005,shneur,10, A master work.,"There's always the inclination to say, ""My God, how could anyone go wrong with a cast like that?"" but of course the list of such disasters is long. This is one of those (few) movies about which, in my opinion, there's just nothing bad to say. The story is true, and John Hurt's incredible make-up corresponds very well to photographs of the real-life ""elephant man."" Hurt's interplay with Anthony Hopkins carries the film along on the evolution of their relationship from detached scientific fascination to enduring friendship. Ann Bancroft's performance is as masterful as one would hope and expect. The interviews included on the DVD were worth watching too, and will add to appreciation of the next viewing.",1
11,13 May 2015,Hey_Sweden,10," ""Touching"" doesn't begin to describe it.","This wonderful, heartrending drama stands tall as one of the finest hours for filmmaker David Lynch and actors Anthony Hopkins and John Hurt. Hopkins stars as Frederick Treves, an eminent surgeon in Victorian era London. While attending a carnival, he becomes aware of the existence of a sideshow attraction, John Merrick (John Hurt). Merricks' face is grotesquely distorted due to a congenital disease, and Treves's heart goes out to the poor man. He tries to give Merrick every comfort he can, and for the first time in Merricks' life, he's treated with respect and caring by people. Of course, there will still be those damnable individuals who merely seek to exploit Merrick for their own selfish reasons.",9
12,14 August 2002,ofurkusa,10, i'm speechless,"I just watched this movie last night and i must say... it touched me in a way no other movie has... some of the scenes even brought me to tears, which has never happened to me before.... John Hurt and Anthony Hopkins are simple incredible, and this movie is just filled with unforgettable scenes....",3
13,27 October 2014,Rainey-Dawn,9, A Beautifully Sad Film,In memory of Joseph Carey Merrick (5 August 1862 – 11 April 1890).,9
14,14 November 2014,brchthethird,10, An unabashedly sentimental masterpiece from David Lynch,"THE ELEPHANT MAN is a powerful and moving story with incredible performances by John Hurt and Anthony Hopkins. Based on a true story, the movie is about John Merrick, a horrifically deformed man who Anthony Hopkins' character (Frederick Treeves) finds as a sideshow freak in a carnival. Initially, he only displays him in a similar manner to his colleagues (he's a doctor), but after finding out that the man is intelligent he begins to care for him. The movie isn't quite easy to sit through, as you see the mental and physical abuse that John is put through. But for all the moments like that, there are many more touching moments that will put a smile on your face and/or a tear in your eye. I'll be honest, I cried on more than one occasion, and this has to be one of the most emotionally powerful movies I've ever seen. Family-friendly, has a great message and highly recommended for anyone.",7
15,30 July 2003,dnights,10, Nothing Will Die.,"This movie changed my life forever. To see someone so beautiful, dignified, and unique, hidden behind a body and face that society considers ugly, made me realize how the body is a decaying pile of dust, but the soul is a breath-taking and uniquely formed indestructible diamond.",3
16,26 January 2002,gethistr8,10, amazing....but not for the weak at heart,"this is a brilliantly done film.  it is quite raw and blunt about its subject matter, however, so it should not be viewed for ""entertainment"" purposes, thought he story is inherently intriguing.  we must just sit and watch in curiousity and amazement, but in concurrence with extreme sorrow, as we are shown the brutality that john merrick must face as his reality.  a smile from another human being, or even a pleasant greeting (which is something that we all take for granted), is treated by this man as the highest form of complimentary behavior possible.",4
17,9 August 2021,Galina_movie_fan,10, A true story of courage and human dignity,"This must be one of the most beautiful, cleansing, surreal tear-jerkers ever made. The fact that The Elephant Man(1980) was directed by David Lynch and produced by Mel Brooks and his company makes it even more surreal and incredible. It may seem over-sentimental and manipulative for some viewers but it is a great movie about the unbearable, unfair human condition, about dignity and what it means to be a Human Being, a Man. David Lynch's only second feature treats its subject with compassion and restraint and features outstanding performances by John Hurt and Anthony Hopkins. B/W cinematography that brought to life the feeling of expressionistic movies from the 1920s is appropriately disturbing. And who can forget the make-up work by Christopher Tucker! It took John Hurt seven hours every day to apply it and two hours to take it off.",/
18,18 April 1999,Lamprey,10, The most touching film I have ever seen,"I see lots of films, and have a ""Top Ten"" list that only the most incredible of movies can enter.  However, upon seeing Elephant Man for the first time, it immediately broke onto that list which is dominated by Sci-Fi ""guy"" movies.",?
19,20 April 2002,AdFin,10," ""The stream flows, the wind blows, the cloud fleets, the heart beats... Nothing will die""","Never could one hope to find a film as ugly and beautiful as David Lynch's film biography of John Merrick (The Elephant Man).  Merrick's story is perhaps one of the most heartbreaking and appalling cases of human injustice to those different, with a strong message, which still holds importance to this day.  In the hands of a lesser talented director this film may have been just another pointless Hollywood story, but in the hands of Lynch the film becomes a haunting, beautiful, but at the same time, highly disturbing work of art.  Always surrealistic in its storytelling approach, the film sets up Merrick's complicated birth with an abstract dream/flash back sequence, dimly lit and photographed in gloriously grainy black and white the audience can't help but be immediately drawn in to the story.",r
20,2 July 2014,g-bodyl,9, Keep The Tissues Handy!,"The Elephant Man is truly a moving story that is earnest and throughout the film, it makes the point that humans are not animals, no matter the dysfunctions or handicaps. In the case of John Merrick, he is revolting to look at because of an terrible accident, but he makes clear to all the people wanting to use him or gape at him, he is a human just like the rest of them. No matter who you are, it will be impossible not to cry at some point. That's how emotionally-affecting this film is.",e
21,10 July 2004,zennokangae,10, There will always be Elephant Men,"I'm not writing any more plaudits for this movie, for most everything has been said about it before. Even a quarter century later, I weep everytime I watch Mr. Hurt and Mr. Hopkins in their roles. The great humanity of David Lynch and the producers has left us with an equally frightening and endearing vision of Mr. Merick.",f
22,6 September 2009,Movie_Muse_Reviews,10, Fascinating story exploring humanity through a rare example,"""Looks are deceiving"" would be an adequate way to describe the ""The Elephant Man"" as a film from the outside, but it would be a horribly amateur way to describe its message. David Lynch's film soars beyond mere pity for those with life-altering physical abnormalities and serves as more than just a slap on the wrist to a generally unsympathetic public. It is a study of the human condition and Lynch's camera a microscope examining one of its most fragile examples.",_
23,10 May 2004,mhs_njrotc2004,10," A Masterpiece, Truly Remarkable","David Lynch is a remarkable director and The Elephant Man is a remarkable film. Inspired by a true story in the streets of London during the Victorian Age, the film is based entirely around the life of John Merrick (John Hurt), an individual dubbed by his `owner' Bytes (Freddie Jones) and others as 'The Elephant Man' because of his hideous deformities. With this film, Lynch grasps his audience and stretches them to a new parallel of an emotionally capturing film. And what makes this so daunting and so intriguing is the fact that 'The Elephant Man' is a true story, no part of it is fictional. Anthony Hopkins plays Dr. Frederick Treves, the man who somewhat saves John from those who persecute him for being a freak, being a `monster.' A story of human triumph could never be so remarkable as that of The Elephant Man. Lynch takes The Elephant Man to a new level of technical aspiration with a dark, dank setting shot completely in black and white. This film is amazing and would undoubtedly be just okay any other way. The black and white adds to the story in a way that touches the audience much deeper and much more personal. Not to mention stunning performances and dialogue by all cast, `David Lynch's portrait of John 'The Elephant Man' Merrick stands as one of the best biographies on film.' Literary critic Leslie Fiedler maintains that freaks stir `both supernatural terror and natural sympathies' because they `challenge conventional boundaries between male and female, sexed and sexless, animal and human, large and small, self and other.' In this very interesting and moving film, we are challenged to clarify our values in regard to `very special people.' However, in one powerful scene of tension and curiosity, John Merrick screams out, `I am not an animal! I am a human being! I.am.a man!' This particular sequence, I believe, is incredible and it ties in with the whole focus of the film itself, human dignity and emotion. David Lynch is known for some pretty twisted films, and yet, The Elephant Man is not that twisted at all. Even though his audience views John Merrick as not the average person because of his medical condition, the story is cherished because of how it is put onto the big screen. Compared to his other films such as Blue Velvet and Eraserhead, The Elephant Man is more surreal in terms of what Lynch was going for. Lynch does a magnificent job in portraying his version of The Elephant Man, and many people along with critics alike agree. I can easily rate The Elephant Man with four stars because David Lynch deserves no less. The Elephant Man is a classic, a striking and devastating film depicting the account of John Merrick's search for a dignified and normal life. I would definitely recommend this film to those in search of a wonderful story about one man's conquest to a regular life. Dr. Treves' account with John not only presents him with respect and normalcy, but also takes him as far as an uplifting scene where upon John states `my life is full because I know I am loved.' With such an inspirational and true story, David Lynch puts on a film that should be loved by many, if not all.",=
24,5 April 2008,The_Centurion,10, Despite all the ugliness this is a film of absolute beauty.,"""The Elephant Man"" is overwhelming. Never before, not ever, have I been so emotionally moved by a figment of cinema, or piece of music, or any other work of man. To admit that is hard for me, but to neglect doing so would be to rob this film of what it is due. This is the most arousing cinematic accomplishment, perhaps, in the history of motion pictures.",t
25,5 December 1999,ThePM,10, In a word - excellent but also extremely sad...,"Hi all,",t
26,17 May 2001,Boyo-2,9, Thank You David Lynch..,..for taking a break from making Laura Dern movies to create this masterpiece that is heartbreakingly beautiful and sometimes just heartbreaking.  ,_
27,25 October 2007,CynthBage,10," Despite historical inaccuracies, this is one fine film","If you check out the Wikipedia entry on this film, you will find out that there are some stunning historical accuracies in 'The Elephant Man'. For one, his real first name is Joseph, not John. Secondly, Merrick went to Dr. Treves on his own accord. Thirdly, the character of Bytes is completely fictional and mostly based on a similar character from 'Oliver Twist'.",u
28,4 March 2003,coolmule,10, The most moving film I have ever seen,"****Warning, Spoilers******",r
29,24 April 2008,jdkraus,10, One of the greatest movies I have ever seen!,"Based on a true story, ""The Elephant Man"" is about John Merrick, a man who suffers from a congenital disease. He is so horribly disfigured that the only place he can find a niche is the circus. Despite his condition, a Dr. Frederick Treves (Anthony Hopkins) finds and brings him to the hospital of where he's doing research on such unusual diseases. Here, John develops a friendship with Dr. Treves and regains his dignity for being a human. ",v
30,5 December 2004,TBJCSKCNRRQTreviews,9," A hard movie to watch, but a truly great one as well","I haven't read or heard anything about the story of Joseph Carey Merrick, aka John Merrick, aka The Elephant Man before seeing this movie, so I can't say if it's accurate or not. However, from everything I've heard, it seems to be as close to the original story as it can get. I hadn't seen any other films by David Lynch when I sat down to watch this, so I was quite excited to see if it really lived up to all the hype surrounding it. It does. The film is excellent and nearly perfect. However, there are small imperfections that pull it just below a perfect rating, but it's very close. The plot is very good, and the way we learn of The Elephant Man is great. The way Lynch builds up suspense for the first few minutes, luring us with the promise of seeing something bizarre. When that promise is not kept, we are only more interested in seeing this, this creature that they speak of. But Lynch drags this even further... in fact, we don't get a good look at The Elephant Man for the first half hour... and even then, it's just in a flash. From there, we slowly see more and more of him, but somehow we never manage to truly get used to him. This is brilliant directing from one of the best directors out there, because obviously he would lose effect should we ever actually get used to his looks. The acting is great. I don't think I found one single character to be poorly performed. However, those that stand out the most are definitely Anthony Hopkins and John Hurt. Hopkins is great as the doctor who is amazed at this new phenomenon and is instantly intrigued in the physique of this man. Hurt is astounding as John Merrick, The Elephant Man. He brings such an innocence and purity to his character that we can't help but feel sorry for this man, as he is treated horribly by the majority of those he meet or who see him. I didn't cry during this film, but it was more close than I thought possible. For a film that deals with such a delicate subject, it has no actual sap or sentimentality... only sadness. Pure sadness. Near the ending, there is a powerful scene that shows, in a non-preachy fashion, the point of the film; it is not his looks that make him an animal, if he ever was one... it was the reactions of other men. The ending is beautiful. No other way to put it. Simply beautiful. As for those small imperfections I mentioned... I can't quite put my finger on what it is, specifically, but it just seems like something was missing... maybe I just felt that the film was too sad, maybe it was that the few attempts at lightening the mood fell flat and seemed out of place... maybe I just wasn't prepared for this moving experience. I don't know. I am honestly not sure. But while I found this movie to be great, excellent even, I have to say that there are better films. Not far better, no... but slightly better. There are films where all of the elements come together more perfectly and create a better movie overall. This one is worth watching, though, and should be seen by anyone who feels they would benefit from it on a personal or emotional level. It's a masterpiece. I recommend this movie to anyone mature enough to understand it. Yes. There is no 'definite' group of people that will get more out of this film than any other... except those that are intelligent and mature enough to understand and appreciate it. If you are one of those, and you have not yet seen this movie, go out and get it. You won't regret it. 9/10",
31,29 July 2003,auberus,8, A baroque masterpiece,"""Elephant Man"" is the 6th movie from David Lynch and probably is most ""baroque"" work. Staged in Victorian England, directed in 1980 and shot in black and white. Elephant Man might very well be one of the most powerful movies in history so far... The film is based on the true story of John Merick, the Elephant Man. David Lynch adapted this story following a very basic/simple narrative construction, emerging the audience in part of the life of John Merick from the time when he gets noticed in a freak show by a British surgeon to the time...(well you'll find out by yourself). The interpretation of both Anthony Hopkins as the British surgeon, Dr. Frederick Treves and John Hurt as the Elephant Man, John Merick is ""mistakeless"". The ton is right from beginning to end. Not one dialog is overplayed or downplayed. Overall the actors deliver an amazing performance. Anne Bancroft (Mrs. Kendal) is acting so true, John Gielgud (Carr Gomm) is the archetype of the humanist gentleman and Freddie Jones (Bytes) is impersonating this pathetic drunk vile character to perfection. The picture itself is flawless and very well balanced: few close up, few traveling. Every camera technique serves only one purpose: telling the story. The black and white picture is the perfect fit and reinforces the 'baroque' like atmosphere as well as helps the audience focus on the feelings demonstrated by all actors. Feelings are really what make this 'quest for humanity' an exceptional cinematic experience. It is an 'initiatic journey'. We start with a descent in Horror, dehumanization and monstrosity; we climb back to decency and tolerance to eventually arrive at the door of 'humanism'. We need to remember that how we act is who we are. If we act like animals we are animals and if we act like human beings we in fact become human beings. In other words we are not human by essence but we become human through our actions. In this regards John Merick appears to be the human one among us...",
32,27 June 2010,erinmerle,7," Great Film-making, Problematic Treatment of John Merrick","Moralising narratives are at the heart of many ""outsider"" biopics as a means of exposing the flawed logic of a ""civilized"" yet inherently inhumane society. This approach is exemplified to the extreme in David Lynch's The Elephant Man. The famous biography of John Merrick is presented as a horror film in which the viewer is repeatedly subjected to scenes of violence against a helpless and cripplingly deformed man. Historical documentation reveals that Merrick indeed suffered a great many injustices but testament to his survival is his industriousness and independence, qualities not explored in the film. The intelligent and gentle nature of Merrick is emphasized not to explicate his strength of character but rather to expose the stupidity and brutality of his tormentors. Fictionalized abuses such as a kidnapping, a violent manager, and a psychopathic night-guard supplement an already grotesque vision of 19th century England as an era of absolute inhumanity. The industrial nightmare which is the basis of Lynch's earlier experimental film Eraserhead is recycled and juxtaposed with the world of etiquette and bourgeois finery of the self-righteous Victorian upper classes. The system of capitalism is exposed for its inability to acknowledge the worth of human life outside of productive capacity. Those without labour power are dehumanized and stripped of all dignity in order to survive, fuelling the prevalence of prostitution, child exploitation, and freak shows. The treatment of John Merrick in The Elephant Man is yet another exploitation of sorts as it reduces an extraordinary life to a moral tale. When Dr. Treves says, ""Mr.Bytes, I'm sorry but all you do is profit from another man's misery"", one has to wonder at the hypocrisy of a film which replicates the spectacle of the freak show and exaggerates victimization in order to drive home an unsubtle misanthropic narrative.",
33,14 August 2008,rmax304823,8, One of Us.,"This has to be the only totally straight movie that David Lynch ever put his fingers on. And at that, it's not entirely straight, but it seldom edges into Lynch's private vision, or through the looking glass, or down the rabbit hole, or into The Garden of Earthly Delights or the ghoul-haunted woodland of Weir, or wherever it is that his other films, beginning with ""Eraserhead"", have voyaged into.",
34,12 December 2000,michaelRokeefe,8, A poignant and empowering biography.,"Director David Lynch presents the criticly acclaimed story of a severely deformed man, John Merrick(John Hurt)AKA 'The Elephant Man'. A caring and sympathetic doctor/surgeon(Anthony Hopkins)takes Merrick from the degrading life of freak shows and integrates him into British high society. Merrick, through his trust and perseverance, is given the chance to spend the last years of his life with dignity and respect.",
35,20 December 2006,ackstasis,10," Flawlessly acted and directed, but just falls short of perfection","Rarely has a film touched me so deeply, and kept me simply mesmerised for the entire running time. I found myself simply unable to drag my eyes from the screen, but I wouldn't want to, anyway. The character of John Merrick (based on the real-life ""Elephant Man"" Joseph Carey Merrick), whilst initially repulsive to the eye, has an aura of beauty about him. The sheer courage of this man - in the face of unimaginable discrimination and adversity - left me in constant awe, and the moment when the hideous ""imbecile"" is revealed to be an intelligent and sensitive being is truly a memorable moment.",
36,11 August 2009,onepotato2,4," shallow, pathos machine","This is the story of Joseph Merrick (here called John Merrick). Whenever I watch this movie I appreciate that it was filmed in b&w, and I cry a bit. It always makes me consider what an unbelievably cruel god it must be to take an already difficult Victorian life, add to that poverty and abandonment, and add to that virulent tumors that misshape a man to this degree, insuring absolute cruelty from his society, and that he can never seek employment. It's why I always have a big ""No thank you"" for religion. But I'm astonished that David Lynch (!) didn't attempt more with the material than mere sentiment. He tries to squeeze tears from viewers over and over. Apparently audiences are too stupid to get a point unless he wraps pathos-scented wrapping paper around a cinder-block and drops it on your toe.",
37,2 February 2021,damianphelps,9, Wow Wow Wow,"I saw this for the first time when I was very young, I had no idea the movie was made in the 80's. Learning that later made me appreciate the movie even more for the atmosphere and environment it had created.",
38,6 August 2020,schroederagustavo,10," A great, touching film","The Elephant Man is my favorite David Lynch movie. John Hurt, who plays John Merrick, is outstanding and more so for having to show so much emotion under such heavy makeup. And the makeup is amazing as well, having seen a picture of the real John Merrick, it is extremely similar. Anthony Hopkins is also really good in the movie. Although The Elephant Man does have some weird abstract dream-like sequences that are really characteristic of Lynch's films, this is probably the most straight film I've seen him direct, although I haven't seen all of his work. This is a very emotional movie, with some great messages. John could have been utterly resentful about life and because of the way he was treated he had every reason to do so. But he decided not to. He shows us that regardless of the circumstances of our birth and regardless of what happens to us in life, we still have the ability to choose our own attitude in the face of adversity. It also speaks volumes on kindness and helping others. I think it's a great film!",
39,14 December 2000,Quinoa1984,9," An amazing drama, one of the best of its kind",David Lynch brings some great atmosphere in this updated Elephant Man film. It is a drama filled with true compassion that makes you think and draws you in with great cinematography and black and white film.  The story is about a deformed man (John Hurt in his best performance in incredible makeup) who gets some help after years of torture by a doctor (Sir Anthony Hopkins in a early and good performance).  Real emotion is evoked here and it works as it is one of the best Lynch films and the 1980's films.  Biggest surprise- film is produced by Mel Brooks and his Brooksfilms productions. A,
40,5 June 2005,nlsimo,10, Great,"This film is one of the greatest of all time. Hurt and Hopkins are excellent and the great Wendy Hillier and John Geilgud put in superb turns. The script is at once energetic,emotional and perfectly paced. Lynch's direction is also awesome. why did this film not win best picture? it is a trillion times better than ordinary people. Well done to Mel Brooks for producing such a beautiful film and having faith in the then relatively unheard of David Lynch. To me this is a crowning point in the careers of of Brooks,Lynch,Hurt, Hopkins,Hillier,Geilgud,Bancroft. A pure unadulterated masterpiece Brilliant",
41,27 November 2005,BeckyKmovieluver,10," ""I am not an animal! I am a human being! I...am...a man!""... Amazingly Moving","Wow... I have just seen this movie and I have to say 'The Elephant Man' moved me more than anything else I have seen in a very long time. This is a real classic and in my opinion Anthony Hopkins best ever performance. Joseph Merrick (or as he is known as in the film John Merrick) was born severely disfigured due to an horrendous congenital disease that left 90% of his body covered in tumours. As he grew up his condition worsened and by the age of 21 he was making a living in freak shows where he was presented to the audience as 'The Elephant Man'! John Hurt's portrayal of 'The Elephant Man' is simply amazing, moving, compassionate and deeply romantic! Whilst Hopkins approaches Dr. Fredrick Treves with genuine insight into the potential for great kindness and strengh that human nature embraces, providing a startling and moving contrast to the majority of other characters in the film who approach John with contempt and malicious intent. The movie really highlights the plight of Merrick when Victorian society knew and understood very little about what they dubbed 'freaks of nature' and often approached such unfortunate individuals with a mixture fear and perverted joy. Even those supposedly more educated individuals have trouble accepting Merrick for who he is: an incredibly intelligent, sensitive, loving yet horribly oppressed human being. Claiming that ""a hospital is no place for circus animals"" yet as John himself summed it up so brilliantly ""I am not an animal! I am a human being! I...am...a man!"" It's amazing how much one man can endure, physical beatings, mental torture, and terminal illness yet still survive to prove to the world that their soul remains intact. As the film progresses the audience get to see beyond Merricks physical deformity and recognise him for the beautiful human being that he really is! The ending is brilliant, subtle and yet highly emotional with the death of John Merrick peacefully in his sleep. Yet now he is no longer alone and as the last line of the film sums up so perfectly ""Nothing will die"". Joseph Merrick will never truly die. His memory remains intact for anyone who has ever seen this film or heard his story. Whenever anyone accepts someone who is different to themselves they are remembering his name in the best way they know how. We can all say we know the story of 'The Elephant Man' but the question we have to ask ourselves is can we simply say that facts and figures are the best way to remember this man by? Suerly remembering through the love he shared with those closest to him is the only way to go forward.",
42,29 September 2005,MovieAddict2016,10," A beautiful, strange, touching, bittersweet and ultimately haunting true story, well-told and respectful of Merrick without ""cheapening"" the tale.","Few films capture ""true stories"" as well as The Elephant Man. Although there were, of course, certain artistic liberties drawn (as with any film based on actual events), David Lynch respects Joseph Merrick enough not to present him as a monstrous caricature of a man. (You may be wondering why I do not refer to Joseph Merrick as John Merrick...well, his real name was actually Joseph, but was changed for the film as its screenplay was based on correspondence letters between Dr. Frederick Treves and Joseph. For some reason, he altered Joseph's name in the letters to ""John"" at some point in time. No one's sure why.) John/Joseph Merrick had a rare disease called Proteus Disease, a congenital condition. It made him appear hideously deformed and unrecognizable as a man.",
43,13 November 2017,gab-14712,9, John Hurt's Amazing Performance!,"""I am not an animal. I am a human being."" These are the heartbreaking words that John Merrick says when he gets fed up with people gawking at him and comparing him to an animal. David Lynch's The Elephant Man is a hard-hitting story about a real-life person who is an outcast due to his deformities. However, Lynch who also wrote the script, portrays this subject matter in a more positive light. Themes of courage, and the fact that everyone is human no matter the circumstances are brought to light here. Prepare to bring the tissues, because this story is an emotional story and I can guarantee no one will have a dry eye when the end credits appear on screen.",
44,24 September 2002,Evan Anderson,10, One of the greatest,"This was a truly great and touching movie.  It's hard to give a review because it really has to be seen to be believed.  Hopkins and Hurt are terrific.  This has to be one of the best by David Lynch and that's saying a lot considering the obsessed Lynch fan I am.  One of my friends have begged me to see it at a party but he and I were outvoted by Shining fans.  Anyway this movie will make you cry.  John Merrick may look like a monster but he is a caring, kind, intelligent, respectful, and above all great man.  It's the people that discriminate against him, ridicule him, and use him that are the monsters.  Several scenes in the movie can be rather disturbing (one is hard not to turn away from) but that's what makes this movie so powerful.  I don't see how anyone can put down this film and say it is not great.  Even if you hate David Lynch's other movies you'll probably still like this one. If it didn't win any of the eight academy awards it was nominated for it would have been an injustice.  You have to see it to believe it.  ",
45,15 September 2022,mister_taf,10," The saddest film I've ever seen, but remarkable","I think I saw this film when I was 12 years old, a couple of years after it was released in the cinema, and I've just seen it for the first time since, 40 years later.",
