Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,6 April 2006,bkoganbing,10, Brutal and Honest,"Since John Wayne and John Ford stopped making films, the greatest director/actor combination of the last 35 years is in my mind Martin Scorsese and Robert DeNiro. ",4
11,7 March 2010,planktonrules,9, Like a train wreck you just can't stop watching...,"Wow. This is an incredibly unpleasant film about a particularly unpleasant man. However, as the main character (boxer Jake LaMotta) is SO unpleasant and awful, the film is hard to stop watching--like some sort of train wreck that lasts 129 minutes! Now I am NOT saying the film isn't well made--it's very well crafted and there a lot of things to admire about it....but the characters (particularly Jake) are so awful that you just marvel at them.",5
12,3 August 2005,Theo Robertson,8, A Great Film But ...,"Scorsese's RAGING BULL is rightly up held as a wonderful piece of film making . Robert DeNiro takes method acting to new heights . Yeah we've all heard the story about how he built his physique up by going to the gym and then after these scenes were filmed he did nothing but sit on his butt and gorge himself on junk food so he'd physically resemble the bloated and overweight Jake La Motta in later life , but this story is worth repeating again and again . Look at the scene where DeNiro uses the public phone box , he raises his arm to speak into the receiver and you can subtly see DeNiro's pot belly bulging out from his shirt . All the performances are good but DeNiro totally dominates the movie ",8
13,29 December 2006,mnpollio,4, Ostentatiously pretentious with a one-dimensional central character,"Certainly a contender for the most overrated film ever made. I like some of Martin Scorsese's work, but I have never understood the near hysterical reactions elicited by critics and his die-hard fans over his contributions to cinema which, much like Steven Spielberg, range from wonderful to embarrassing. To them, every Scorsese film is ""brilliant."" However, despite the reassurances of various critical associations and hero-worshipping fans all too willing to declare this the greatest film made in the last 30 years, most viewers may well wonder what all of the hoopla is about. The film is a biography of boxer Jake LaMotta and documents his volatile, tempestuous nature both in the boxing ring and in his personal life. There is no doubt that Robert DeNiro hurls himself heart and soul into this role, but much of the accolades heaped onto his work center on the arduous physical labors he endured to get himself into fighting shape for LaMotta at his prime and then make himself fat to depict LaMotta having gone to seed. One must admire his dedication, but it was hardly the first time an actor had gone to such efforts  people quickly forget the weight gains of actresses such as Elizabeth Taylor for Who's Afraid of Virginia Woolf or Lynn Redgrave in Georgy Girl more than a decade prior to DeNiro in Raging Bull. Ironically, other than the physical, there is nothing to recommend LaMotta as a character around whom a movie should be centered. He greets every obstacle in his life, either person or event, by trying to batter it into bloody submission. There is no range to him and he is most certainly not a charismatic person. I certainly would not wish to spend more than a few moments in his presence much less the duration of this film, which ultimately depicts LaMotta as little more than a not especially intelligent, violent pugilist. The profane dialog is anything but memorable and the people who surround LaMotta are little more than ciphers. The film is brutal and often hard to watch, more so because of its pretense rather than brutality. Scorsese films the whole thing in stark black and white and choreographs some of the boxing footage with mournful classical music. All of these touches seem to indicate a serious subject of near biblical importance  but that subject most definitely is not seen on screen in the guise of LaMotta. Joe Pesci pretty much contributes his stock Joe Pesci performance as Jake's brother. The film's biggest attempt at humor comes at the expense of Cathy Moriarty, a whiskey-voiced actress who resembles a 30-year-old vamp but who the film initially tries to pass off as a virginal 15-year-old(!). To her credit, she gets past that initial hurdle and makes Vickie LaMotta the only sympathetic character in the film. Raging Bull is by no stretch a bad film, but it is a criminally overrated one done in by ostentatious pretentiousness and an unsympathetic central character who (no matter how amazing the actor's physical transformation) is nothing more than a one-dimensional thug.",4
14,9 February 2000,solitaryman2,10," The most important ""boxing-movie"" of all times","Jake La Motta's story is no doubt the best movie about boxing of all times together with Robert Wise's The Set-Up. Besides the legendary performance of Robert De Niro, there are many things in this film that will remain in my heart forever: the splendid black & white, the contrast between the slow moving scenes and the frenetic ones, the choice of the music and the sense of loss which entangles the whole movie. De Niro faces another ""born loser"" role (after Travis Bickle, John Rubin, Johnny Boy) and strikes again; Martin Scorsese is the most poetic director of the last 30 years.",7
15,2 October 2005,MrSharma,10," one of the most powerful movies, ever!","From the story of a one time middle weight champion of the world and his apparent necessity for internal conflict and self destruction, America's greatest director in the history of cinema has carved a masterpiece of a feature, teaming up with the greatest actor of his generation in order to establish what will no doubt go down in history as one of the most powerful films of all time. ""Raging Bull"", directed by Martin Scorsese and starring Robert deNiro in the brilliant performance that ensured him a well deserved Academy Award, is a raw feature film that will have you stunned at its conclusion and leave you reeling in your theatre, couch or bed until the final credit has finished rolling off the screen.",3
16,12 July 2022,thespeos,6, Yikes,"This is like Scorsese took his films and placed them in a blender. Turned it on medium, and you get a
""Raging Scorsese."" Oy!",7
17,16 February 2020,coconutkungfu-30704,10, Proof That An Unsympathetic Individual Can Make For A Fascinating Character,"Deniro's acting is incredible, the B&W photography is stunning and the boxing scenes have tremendous impact. The story is a fascinating tale of an abusive and in many ways unsympathetic and highly flawed individual that nonetheless, makes for a fascination character study. This film is a masterpiece in every possible way IMHO and is my favorite Scorsese film.",/
18,29 January 2007,rmax304823,7, Atypical Sports Story,"The usual trajectory in a sports movie involves some underprivileged character discovering he has a talent, being put through a rigorous training by a mentor, riding that talent to national prominence, being undone by personal demons, and finally rediscovering himself. ""Rocky"" didn't fit the formula and neither does ""Raging Bull."" ""Rocky,"" I suspect, broke the mold not so much in the course of a search for originality but in order to leave the way open for a sequel. Or, as it turns out, about five or six sequels. But ""Raging Bull"" dispenses entirely with the formula and follows Jake LaMotta from early in his career to his ultimate degradation as an unfunny host at a seedy bar in New York. And that's it, except for the possibility of a reconciliation between him and his estranged brother, left unresolved.",?
19,14 October 2006,disdressed12,1, raging bull? raging bore,"wow, what a letdown.i had heard friends and critics say that raging bull was a great movie,even a masterpiece.well,i finally decided to watch it.all i can say is...i don't think so.i found the entire movie a complete bore and horribly depressing.the movie may have been based on a true story,and maybe Scorsese was going for reality,but i'm sorry, what a horrible human being Jake Lomatta is.how can anyone remotely sympathize with this wretch.he deserved everything he got.but this is the one time Hollywood should have taken dramatic license and made the character into a semblance of a human being.anyway, the film chronicles the rise and fall of boxer Jake Lomatta played by Robert Deniro.Scorsese filmed the movie in black and white,supposedly for effect,but it was lost on me.a good movie needs a main character you can relate to and/or sympathize with and this movie doesn't have that.there are no redeeming qualities in this movie.i felt like i wanted to kill myself after watching it.simply put this movie is a colossal waste of time.i know many people totally disagree with this view point and i can't for the life of me understand why,but that's life. 0* out of 10",r
20,16 February 2020,Ch4ndler_B1ng,10, Not only the best boxing movie...,"This is my second favourite movie ever made so let's just get right into it. Raging Bull is directed by the absolute master (that is) Martin Scorsese and stars (personally) my favourite actor, Robert De Niro, his film career is so diverse and brilliant, his role as, Jake LaMotta (former heavyweight champion) just adds a completely clean essence to the film. Based on a true story about 40's to 50's champ Jake LaMotta, a story of a middleweight champion who wants to be up there with the highest boxers but say he can't because he had ""girly hands"" (as he refers to them as). He wants to become a heavyweight champion and then we get Joe Pesci's performance which is absolutely iconic, however in this movie, Joe isn't the short-tempered one, Bob is. Constantly thinking that his wife is thinking of another man in bed while they're making out and thinks that there is something going on between her and his brother (spoiler alert, there is no chemistry). The score composed by Pietro Mascagni is absolutely iconic, it is something dreams are made of, the cinematography is absolutely damn amazing and I couldn't expect anything more perfect or flawless from a movie. Grade: A+",e
21,27 October 2020,sjanders-86430,1, Mpst people are brainwashed,"This film is awful. The constant screaming by big mouth DeNiro tells me nothing. DeNiro has been yelling ever since. The characters all shout. So why like this? Pecci? Big deal! If I hadn't seen 50 years of screaming De zero, I might have been able to watch this shouting festival.",f
22,24 April 1999,coop-16,10, Misunderstood masterpiece.,"Martin Scorsese is on record as saying that he has not yet made a truly great film, something up to the standard of The Searchers, Citizen Kane, Eight and a Half, The Leopard, or The Red Shoes. Perhaps he's right. However, he can boast of at least one film that comes awfully close to that olympian standard, Raging Bull. When Scorsese made Raging Bull, he was seriously thinking of it as a terminal work. He was going to end his career in Hollywood, move to Italy, and make documentaries about the lives of the saints. For better or worse,He chose not to. Still, retirement WAS seriously on his mind, and because of that, Scorsese poured all his thoughts, all his feelings, all of his knowledge of cinema into this, one of the most troubling- and unforgettable films- ever made. I believe that I have seen Raging Bull nearly a dozen times, and I see new meanings and surprising nuances in it every time. Here I can offer only a few comments, both of which are paradoxical. The first is that Raging Bull is a very violent film about love; the second is that it succeeds in portraying Jake Lamotta because it is just as much about Marty Scorsese as it is about Jake LaMotta. There are  five love stories in Raging Bull. The first is the story of Joey Lamottas love for his dull-witted, stubborn, hot-tempered , 'crazy ' brother. The second is Vicky Lamottas equally passionate love for her brutish, insanely jealous husband.The third is the story of Jakes love of himself, which begins as a brutish, jealous, self-loathing, profoundly selfish love, and slowly and in a halting, confused way, becomes a very different self appraisal, the recognition that he is not an ANIMAL, but a man. The Fourth love is that of Marty Scorsese himself, both for the film medium  and for the characters in his best films. The fifth may sound crazy, but I think it is present throughout the film. It is the love of God.It would take a lot more space than I have here, but  I would assert that Raging Bull DOES NOT portray a world in which God is absent; God even loves someone as brutish, as short-sighted, as vulgar and as morally obtuse as Jake. Indeed , Scorsese has even claimed that Jake comes close to God without realizing it. My second claim is that Raging Bull is autobiographical. But, in a sense, almost all of Scorsese's films are, whether directly or indirectly. For me , Raging Bull is autobiographical in that Marty is, to a large extent, reflecting himself in Jake. Scorsese, the ""gangster-priest' is confessing his sins and exorcising his demons. In this way, he is inviting all of his viewers to undertake a similar act of self examination, confession, and exorcism. This is one ( but not the only one) of the reasons that Raging Bull ends with a quote from Johns Gospel and a dedication to Haig Manoogian, who taught Marty how to look into himself and see.",_
23,9 January 2011,TheLittleSongbird,10, Another one of Scorsese's finest,"What can I say about Raging Bull that hasn't been said already? I can safely say that Raging Bull is one of Scorsese's best. It is very hard-hitting and perhaps not for all, but it is for me one of the best sports films out there. The photography is gorgeous and so skillful yet claustrophobic and the score adds to the atmosphere. Once again, Scorsese's direction is superb, while the writing is top-drawer, the pace is spot on and the storytelling is ceaselessly compelling with brutal yet spectacular fight sequences. The acting is perfect from all, Joe Pesci and Cathy Moriaty are very, very good. But Robert DeNiro is just mesmerising as Jake, really he is. Overall, just wonderful and one of the best from a great director and actor. 10/10 Bethany Cox",=
24,21 January 2002,JVe5462530,10, There is a reason why they are referred to as the greatest....,"From my understanding, before this film was made, Martin Scorsese, arguably America's greatest filmmaker, was at the end of his rope. He was about to call it quits. His good friend, arguably America's greatest film actor, Robert De Niro, approached him with a book he had read. The title of the book was Raging Bull. After some coaxing, Robert finally convinced his friend to do the film, and it resulted in a MASTERPIECE!!!!!",t
25,2 December 2005,ccthemovieman-1,7, Abravise Characters But It Draws Me Back,"Here's a gritty, film noir-type story of real-life former boxing champion Jake LaMotta, a film that has features some memorable aspects to it.",t
26,16 April 2011,classicsoncall,9," ""The man's got a head of rock"".","You can take Tommy Como's (Nicholas Colasanto) description (above) of Jake La Motta a couple of different ways. La Motta could take a punch like no one else, evidenced by the kitchen scene when he had brother Joey (Joe Pesci) bang away at him trying to prove a point. On another level, La Motta was savaged by his inner demons, making him a tortured, animalistic man who inveighed his wife (Cathy Moriarty) with repeated abuse. Something as picayune as choosing between a cheeseburger and a piece of cake was enough to set him off the deep end. It's Robert De Niro's depiction of La Motta's life outside the squared circle that makes ""Raging Bull"" such a triumph of film making. Not so much a boxing picture as one with boxing in it, the movie explores the depths of one man's depravity and deep seated insecurity that makes him an animal both inside and outside the ring.",_
27,23 March 2004,movieguy1021,7, Raging Bull: 7/10,"Is there anything worse than the overrated classic? I think not, and one movie that falls into that category is Raging Bull. Almost universally praised by both audiences and critics alike, it's one of those true ""classics"". But is it really? To me, it's just another ""good movie"": one that if it were released today, I wouldn't feel as bad giving it this review that's lower than most others. Alas, I'll get tons of backlash for this review.",u
28,2 July 2014,Leofwine_draca,6, Not Scorsese's best,"Don't get me wrong: RAGING BULL is a strong movie, featuring some great technical expertise and top-notch direction from the reliable Martin Scorsese. It also happens to feature a pair of excellent performances from Robert De Niro and Joe Pesci. But something in the film leaves you cold, cold enough for me to place this far behind the likes of TAXI DRIVER, GOODFELLAS and CASINO.",r
29,14 April 2007,lastliberal,9," Fighting demons, not boxers","I don't know what took me so long to see this movie, but I jumped at the chance last night. I know it was nominated for a slew of awards, but that is not why I tuned in.",v
30,23 May 2002,KubricksRube,4," I flatter myself I know something about movies, but...","Okay, let me explain where I'm coming from.  I'm a movie fan.  I mean a really big movie buff.  My favorite directors are Chaplin, Keaton, Kubrick, Fellini, Tarkovksy, Malick, Wilder, Kurosawa, Welles, Reed, Lean, Bergman, Gilliam, Coen, Vidor, Ford, Benigni, and Cocteau, to name a few.  But I had never gotten around to even seeing a movie by Scorsese, although I'd heard great things about him.  You can imagine how excited I was to see that Raging Bull was number 2 on the Sight and Sound director's poll, and ranked the best movie of the 80s.  I was gung ho.  I was hoping to add Scorsese to my list of favorites.  But then, I actually saw Raging Bull.  I cannot for the life of me understand the glowing praise about this movie.  Is it a bad movie?  No.  It's just nothing special.  Scorsese's technique is, if anything, showy.  De Niro and Pesci are wonderful actors, there's no denying that.  But the movie as a whole just isn't particularly good.  I can find nothing about this movie that would bring it even close to the accolades it has been given.  Believe me, I wanted to like this movie.  I thought it would be great and then some; equal to the Searchers or 2001, from the praise it got; but it was uninteresting.  It was like the type of movie arthouse theaters show that is competently made but lifeless and boring, like Shine.  I'm sorry.  Call me an idiot.  I did not like this movie.",
31,22 February 2016,petra_ste,8, Shadowboxing,"A recurring theme in Martin Scorsese's filmography is the clash between professional and private life. In both Goodfellas and Casino, the protagonist's family is eroded by the same criminal connections which initially helped forming it. In Taxi Driver, Travis Bickle's psychosis is fueled by his nocturnal contact with the city's seedy underbelly. The paramedic in Bringing Out the Dead experiences burn-out. In The Departed, the main characters are both undercover, mirroring each other in their daily deception. Shutter Island features a neat subversion, which I won't spoil as it's the movie's main twist.",
32,20 February 2005,hokeybutt,6," Just An ""Okay"" Scorsese Movie","RAGING BULL (3 outta 5 stars) You know, I gotta say it... I don't think this is one of Martin Scorsese's best. I mean, the movie is fine... it's well shot and the story is fine and the performances are good... but it just doesn't work for me like other Scorsese classics. There are some classic scenes in here... but the movie as a whole just doesn't sustain itself for over 2 hours. Robert DeNiro portrays real-life boxer Jake LaMotta and apparently gained something like 60 pounds to portray him in his declining years. Sure, he plays the character and his foibles for all they're worth... but the movie doesn't really give us any reason to care about the man. He constantly mistreats the people close to him... his brother, his wife, his girlfriend... after a while it just seems to be the same thing over and over. Certain scenes do stand out... and the fights are visually impressive... but I can watch Scorsese's best movies over and over and never feel bored. I can't say that about this particular film. But, hey, I think Scorsese's best movie is ""After Hours""... so what do I know?",
33,14 November 2011,gigan-92,10," ""Your mother's an animal ya son of a b*tch!""","Everyone loves holds dear the classic era of cinema; the heyday of the Western, the innocence of the screwball comedy and the mystique of film noir. While these genres have lived on in contemporary movies, the 1960s were the arrival of films with a profound boldness. Discretion was tossed to the wind and subtly was thrown to the wind. This advent of risqué film making was the beginning of a new era, marked predominately by unrestricted sexuality and violence. This has continued on to this day, but certain periods were peaks in these categories. On one end of the stick is a cult horror film like The Evil Dead (Sam Raimi, 1981), which is infamous for its over-the-top gore. Other films, such as Martin Scorsese's Raging Bull (1980) struck viewers with heart pounding realistic violence. Its approach to on-screen violence, acting and cinematography all come together to make the definition of a gritty film making.",
34,13 January 2004,RIK-22,4," Well made, but dull","It would be wrong to say this film is rubbish, it certainly isn't, but it's important to remember that a films purpose is to entertain, inform or move you in some way.  Unfortunately this film is devoid of all three.",
35,25 July 2006,moonspinner55,6," Made with talent, dedication and charisma--attributes most of the characters on-screen lack...","It took four screenwriters to adapt boxing champion Jake La Motta's autobiography for the screen; however, this black-and-white portrait (with color inserts) from director Martin Scorsese is so full of mongrels and curs, and is so foul-mouthed and flagrantly unappealing, that after awhile I didn't care about La Motta or his family. The film has been beautifully-shot by cinematographer Michael Chapman, utilizing every visual and visceral trick in the cinema manual, and Robert De Niro deservedly won the Best Actor Oscar for his amazing, high-wire performance in the lead--even putting on the extra weight for Jake's latter-day scenes. But the movie is mired in sordidness, and Scorsese clearly relishes rubbing our faces in the dirty laundry. The filmmaker's artistry is undeniably vast, yet he fails to lift his picture up on an emotional level and, very soon, one feels like a boxer in the ring, being pummeled. Thelma Schoonmaker also won an Oscar for her editing, which is amazing in the boxing sequences but, later, when Jake is retired and tries his hand at being a lounge lizard, the scenes are allowed to drag on to an inevitable finish.",
36,16 June 2016,gbill-74877,9, Fantastic acting and many memorable moments,"This is a great film on a number of levels – as a biography of former middleweight boxing champion Jake La Motta, yes, but also a fascinating character study, with stellar performances from Robert De Niro and Joe Pesci, and epic direction from Martin Scorsese. ",
37,7 September 2014,adamscastlevania2,9, DeNiro doesn't come much better than this,"(89%) You can tell that this is a Scorsese film through the sheer number of aggravated physical brawls (and not forgetting the no less aggressive verbal fights) which break out every 10 minutes or so, and that's not including any of actual boxing matches themselves. And that's this film's finest accomplishment in that Jake LaMotta isn't a nice guy (which is putting it lightly), and yet seeing him fail is no less painful or easy to witness. Predominantly this is a brilliantly well made with the black and white cinematography being more than just a gimmick as it fits into the stark tale, DeNiro I don't think has ever been better, and the use of score is some of the best in any movie. Overall a must watch.",
38,12 June 2010,khanbaliq2,10, Raging Bull explores the soul of a profoundly violent man and search for the human core buried deep inside him.,"Raging Bull is one of the bloodiest and most beautiful reflections on atonement in director Martin Scorsese's canon... it's still one of the cinema's most breathtaking films. It chronicles the rise to fame of an unlikable but virtually unstoppable middle-weight boxer (Robert De Niro), based on the autobiography of Jake La Motta, nicknamed the Bronx Bull.",
39,27 August 2013,SmileysWorld,8, He flew high and crashed and burned on the same inner demons.,"Jake LaMotta unleashed a raging tiger whenever he stepped into a boxing ring,and it won him acclaim.That same raging tiger broke free of the cage that contained it a few times too often and proceeded to devour his personal life.Robert DeNiro gives one of the best performances of his career as LaMotta.Raging Bull is a gritty and dark story of a man who flew high on his own inner demons,yet crashed and burned on those same demons.The black and white cinematography suits the story well,and Joe Pesci leads an excellent supporting cast.It's too dark and violent a story for me to visit often,but nonetheless it is a well done piece of film making.",
40,12 November 2005,sol1218,9," I've done a lot of bad things in my life Joey, maybe now I'ts coming back to me","(There Are Spoilers) Unlike most professional prize-fighters who keep their aggressions inside of the boxing-ring and outside of it would rather walk away from a fight then participate or provoke one boxer, and later Middleweight Champion,Jake La Matta, Robert Di Niro, was the exact opposite. ",
41,17 September 2014,851222,9," Great, intense picture",Greetings from Lithuania.,
42,24 May 2020,quaseprovisorio,10," what are emotions men can display without being called ""a fag""? rage. you won't see many movies like this one. absolutely brilliant.","This is a tale about insecurity. control. neediness. Fearing of not being manly enough. Oh yeah: this is a modern movie abut masculine insecurity at total display. which is completely amazing in this piece is that those securities seemed to be what made him winning so much. The rage filled with a bottle because ""men don't cry, men don't show weakness"". There's a scene whehn la motta cries and i believe he's crying not only because what happened but also for not being strong enough for not crying.",
43,13 March 2016,ironhorse_iv,9, Rage on! Raging Bull is a masterpiece. A very unique and entertaining watch.,"After finishing reading boxer, Jake LaMotta's memoir, 'Raging Bull: My Story"", I have to say the movie adaptation of this emotionally story of a self-destructive boxer, Jake LaMotta's (Robert De Niro) journey through life, as the violence and temper that leads him to the top in the ring, and but also hurt his private life outside it, is a brilliant black and white bio-pic. It's crude, harsh, and shocking – with its use of violence and adult-driven profanity though not as shocking as in an earlier draft of the screenplay by screenwriters, Paul Schrader & Mardik Martin, which show a lot more of Jake's bad side. Some good examples are when Jake is seen kicking and punching, a pregnant woman. Another one, not explained in the film, is the fact that La Motta had been a petty criminal, during his teen years, and he only learned boxing while in reform school. During much of his boxing career, Jake often feared that the law enforcement would be found out that he killed a local bookie during a failed robbery attempt, and he believed that he would ""pay for"" what he did, one way or another. La Motta would later, find out later in his boxing career, he had badly hurt the bookie, but didn't killed him. Nevertheless, I think the part of his story would had made the film, so much better. Despite that, most of the film changes does work, such as La Motta's fights, removal of La Motta's father, and the reduction of organized crime's role in the story. One of the better changes, was the merger of the characters of La Motta's friend, Pete Savage with that of his brother, Joey La Motta (Joe Pesci). Directed by Martin Scorsese, the movie is also well-shot. I love the use of slow moment in the black and white principal photography. I like how each of the boxing scenes was choreographed for a specific visual style. The fight scenes are very impressionistic. Even the color scenes were fine. I love how La Motta's color family home movies, really look real & personally. Just the fact, that these sequences were personally scraped by Martin Scorsese with a coat-hanger to ensure a rough, naturalistic feeling, made the film, so much better. I love how Scorsese seems to have lifted the film's distinctive look and feel directly from La Motta's autobiography. However, I glad Martin didn't follow with La Motta's style in which this movie was to be played for him. After all, La Motta's idea of jerky movements, with huge gaps. A string of poorly lit sequences, some of them with no beginning and some with no end with no musical score would be a little too unwatchable. Instead, the movie is well-paced, well shot, and has tons of beautiful classical music from 19th century, composer Pietro Mascagni and 1940/1950s jukebox. In my opinion, I think, it's one of Martin Scorsese's greatest movies. It's surprising to hear today, that this movie was almost the director's last movie. After nearly dying from a drug overdose in the 1970s, Scorsese agreed to make the film for Robert De Niro's sake. Not only did, this movie save Martin's own life but also to save what remained of his career. It really did redeem the director's life. Talking about career changing. This film almost made Robert De Niro into a bigger star. Preparation for his boxing role, Robert De Niro went through extensive physical training, then entered in three genuine Brooklyn boxing matches, just show how well-trained, he got. Surprising, De Niro won two of the bouts. If that wasn't enough, Robert De Niro is infamous for this film, for gained a record 60 pounds to play the older Jake LaMotta. What a remarkable performance from him. Even supporting actors like Joe Pesci did well. This was a breakout role for Pesci, a singer, comedian, and former child-actor. He had been in only one film before this, and nearly decided to quit acting before he was asked to play Joey. It pretty much, save Joe Pesci's career. Overall: Raging Bull had cemented its reputation as a modern classic, both with the critics and with general audiences. The use of gorgeous black-and-white photography mixed with great acting continue to evoke viewers even today's world. It's a must-watch for anybody who loves movies.",
44,9 December 1999,filmman1_,10, As perfect as perfect can be.,Raging bull is my favorite film. Robert de Niro's performance in this film is truly amazing and the direction from Scorsese and the script from Paul Schrader are flawless. The fight scenes are the most brutal that I have ever seen on film even though theres only like 12 minutes of them and the editing is simply brilliant. It should have earned Scorsese a best director oscar but at least they had enough sense to award de Niro the best actor oscar.,
45,13 July 2014,RossRivero99,10, Scorsese's boldest film yet,"Martin Scorsese's Raging Bull is not just a boxing movie, or a man who talks about sex as a joke, but it is the story of the life of Jake La Motta (played by Robert De Niro) who uses his anger and rage in and out of the ring. De Niro plays La Motta with brilliance but in order to play him he had to learn how to box first, both De Niro and Pesci give their career's best performances that really deserved Oscars for their wonderful work, especially Cathy Moriarty for her well played performance as La Motta's 2nd wife. Scorsese has made a masterpiece out of this film that tells us how Jake La Motta was in real life and how he would destroy his life out of the ring. The movie also deserved a lot more academy awards than it actually got, but it deserved best actor for De Niro (for which it actually won), best picture, best director, best supporting actor, best supporting actress, best sound editing, and best cinematography. On an episode of Siskel & Ebert where they both selected this film as the best movie of the 1980's I absolutely agree with them but Siskel included another true statement that said ""After you're done watching this movie you feel like you actually know that person."" and I did feel as if I knew him in real life.",
46,25 March 2005,policy134,9, De Niro at his worst and also best.,"Robert De Niro and Martin Scorsese together can only be described as the definitive symbol of cinematic excellence. They have a profound understanding of each other that everybody should aspire to, whether they're in show business or not.",
47,1 August 2015,SnoopyStyle,10, thing of beauty,"In 1964 New York, Jake La Motta (Robert De Niro) is an old overweight man preparing to perform. In 1941, Jake knocks out Jimmy Reeves but the bell saves him and Jake loses his first fight. Jake's brother Joey LaMotta (Joe Pesci) is in his corner. Back in the Bronx, he meets neighborhood girl Vickie (Cathy Moriarty) and he eventually marries her. He is a volatile man and is extremely jealous of any man who looks at her.",
