Review_Date,Author,Rating,Review_Title,Review,Review_Url
11,18 December 2004,imdb-5032,10," Grandiose, bloodyminded and implacable",This is one of my all time favorites.,0
12,2 November 2020,auuwws,8, Scarface,Amazing movie and amazing performance by Al Pacino as Tony Montana,6
13,19 January 2013,ma-cortes,8, Violent chronicle about the rise and fall of a dangerous gangster and easily ranks as one of the very best in the mobster genre,"Remake from classical movie titled Scarface (1934) , in fact , De Palma's Scarface is dedicated to Ben Hecht and Howard Hawks. When Fidel Castro opens the harbor at Mariel, Cuba, he sends 125,000 Cuban refugees to reunite with their relatives in the United States. Among all the refugees, there is one who wants it all, his name is Tony Montana (Al Pacino reportedly stated that Tony was one of his favorites of all the characters he's played) but the world will remember him by another name , Scarface , being a fictional character . In 1980 Miami, a determined Cuban immigrant takes over a drug cartel while succumbing to greed . As Tony and his faithful friend Manny (John Travolta was considered for the role of Manny Ribera but was to Steven Bauer who is the only actual Cuban in the main cast and subsequently married Melanie Griffith) arrive in the U.S. and beginning working small time jobs importing and exporting cocaine. Soon, they are hired by Omar Suarez (during filming F. Murray Abraham was notified that he had won the part of Antonio Salieri in Amadeus) to do business to a group of Colombians. When the issue goes awry , Tony and Manny leave with the money and flee rapidly . Soon after , Tony meets with drug ringleader Frank Lopez (Robert Loggia , outstanding as a rival gangster) and falls for his boss's girl , Elvira (Michelle Pffeifer , Kay Lenz, Glenn Close , Kelly McGillis and Kristy McNichol both reportedly wanted the role , but De Palma turned them down). Later on , Tony reunites with his mother and sister (Mary Elizabeth Mastrantonio).",6
14,22 September 2020,Xstal,6," Scars & Torture, Visible & Unseen...","It's a story about a misogynistic psychopath with sister issues who develops drug and alcohol dependency and carries an exceptionally large chip on his shoulder: Al Pacino captures that character to perfection. Without him the film would probably have been forgotten some time ago, the rest of the cast are quite forgettable in comparison but so is the story which adds little or no value, unless you have aspirations along the lines of the scarred man or recognise some of his attributes in yourself or someone you know.",3
15,26 October 2021,melwinbauer,8, Gangster Classic,"Scarface - Crime, Drama - 1983 - 2h 50m",0
16,16 January 2005,slokes,4, Tony The Blow-Man,"""Scarface"" is a useful movie to have around. If you walk into someone's house for the first time, and he quotes ""Scarface"" twice in the first 15 minutes, you know it's time to leave.",1
17,14 June 2016,PredragReviews,10," ""The World Is Yours""","""Scarface"" is one of the greatest of all mob movies. It's an epic crime drama done with style and care. Brian De Palma presents a film that ignites the screen with a great screenplay by Oliver Stone and an amazing performance by Al Pacino. For those unfamiliar with the story, Scarface follows the path of Tony Montana, a charismatic Cuban refugee, who arrives in Miami looking for the American dream. Tony's up-front and tough personality makes him go right to the top of the cocaine underworld. However, no one, as they say, stays at the top forever. There are consequences to his success, and as Tony learns, money and power can't give you everything. A special mention should go to Michelle Pfeiffer, who superbly plays Tony's love, in what was her first major film role. This film is not for the faint at heart as directer Brian De Palma 3 times had the film rejected because it had and X-Rated certificate. He literally had to take the people who give the certificates out to court. Although grotesquely brutal this movie could teach kids good lessons that crime does not pay as when he gets to the top of the underworld his life corrupts through cocaine and he ends up killing the ones he loves and watching ones he loves die in crossfire.",/
18,6 September 2005,Nazi_Fighter_David,7, The Oliver Stone-scripted 'Scarface' is a change in genre...,"The story turns around Antonio 'Scarface' Montana, an ultra-violent Cuban refugee who comes to the United States with less than nothing, and makes a place for himself at the top of the cocaine trade...",?
19,5 January 2005,ed56,10," A Brutal, Uncompromising Masterpiece","Arguebly Al Pacino's best role. He plays Tony Montana, A small time hood from Cuba turned into a rich and powerful crime lord in Miami, and he does it with the only two things he's got in this world, his balls and his word, and he doesn't break'em for nobody. Starts as doing jobs for a big time Cuban dealer, Frank Lopez (Robert Loggia) and quickly goes up the ladder of the organization along with his long time friend Manny (Steven Bauer). Soon he has an eye for the boss's sexy wife Elvira (Michelle Pfeiffer). After Frank sees a threat from Tony to his position, he attempts to assassin Tony but with no luck. Tony is upset and nothing can stop him now. the film has a great supporting cast among them is F. Murray Abraham as a jumpy gangster, another familiar face is Harris Yulin as a crooked cop trying to shake down Tony, Marry Elizabeth Mastrantonio as Tony's young sister. Credits to the Ecxellent screenplay by Oliver Stone. This film is one of Brian DePalma's Brightest points in his long ups and downs career, you can see this guy is very talented. The movie has a magnificent look to it. Also pay attention for two memorable scenes: The one at the fancy restaurant (""Say goodnight to the bad guy""). the other is the final shootout where Tony shows that he still knows how to kick ass and kills about 20 assassins that invaded to his house. this is certainly one of the most impressive endings to a movie I have ever seen. For fans of Al Pacino and crime movies it's a must-see. For the rest of you it's highly recommended. 10/10",r
20,26 September 2001,michaelRokeefe,7, Taking advantage of the land of the free. Crime does have a price.,"Written by Oliver Stone and directed by Brian De Palma, SCARFACE paints a picture not easily forgotten. Al Pacino turns in a stunning performance as Tony Montana, a Cuban refugee than becomes a powerful player in the drug world as he ruthlessly runs his self made kingdom of crime in Florida. This gangster flick is harsh, violent, loud, gross, unpleasant and must hold the record for uttering the word ""f--k"" the most number of times. Almost three hours long, and yes it can get repulsive. A stout hearted constitution keeps you in your seat cheering for the demise of a ruthless crime lord.",e
21,3 January 2015,Hitchcoc,8, One Man Show,So many have already commented on this movie that I don't have much to add. I just want to say that this violent black comedy has one of the most memorable characters in all of movies. It's also one of the most quotable films of all time. As the immigrant Tony makes his way to the top by dropping people in huge quantities and manipulating a system that plays into his hands. He is a juggernaut and why he rises as he does when he is often clueless is quite amazing...and we buy it. Pacino takes his Corleone character to the Nth degree by pretty much taking the humanity out of him. We love him; we hate him; but we certainly can't ignore one of the most off-the-wall performances of all time.,f
22,18 July 2014,SnoopyStyle,8, Gangster violence to a whole new level,"In May 1980, Castro releases thousands of Cuban prisoners including Tony Montana (Al Pacino) from Mariel Harbor. His friend Manny Ribera (Steven Bauer) gets a contract to kill a political prisoner for green cards for both of them. They're soon working for drug dealer Omar Suarez (F. Murray Abraham) to double cross some Columbians. Tony takes advantage and becomes a hit-man for big boss Frank Lopez (Robert Loggia). He is after Lopez's girlfriend Elvira Hancock (Michelle Pfeiffer) and his whole empire. His mother (Miriam Colon) disapproves of his work and tries to separate him from his adoring sister Gina (Mary Elizabeth Mastrantonio).",_
23,4 August 2013,Mr-Fusion,5, Lays it on pretty thick,"Walking away from ""Scarface"", I can't shake the feeling this is an operatic comment on the American dream, by way of a gangster movie at least; that an immigrant can climb his way from societal dreg to drug kingpin and get the girl on the way. That's powerful cinematic stuff, and I can appreciate that. I guess my problem is in the execution; Pacino's cartoonish performance, the drawn-out narrative, the unbelievably overbearing score. It's got a good cast and the personnel behind the camera is accomplished, but subtlety and nuance are not its virtues. Which I guess is the point, but it gets old after a while.",=
24,13 August 2015,BA_Harrison,9, Make way for the bad guy.,"Recently, Calais has been under siege from refugees/immigrants fleeing Eastern Europe/Africa, desperate to get into the UK via the Channel Tunnel. This put me in mind of the opening scenes of Brian De Palma's Scarface, in which thousands of Cuban refugees flood into Florida looking for US citizenship. Time for a re-watch, methinks (any excuse).",t
25,22 March 2009,dbborroughs,6, 25 years on the film is now more a parody than reality,"Unintentionally Hilarious but viscerally moving about Tony Montana from Cuba who comes to the US, becomes a drug lord, a junkie and dies in a spectacular shoot out. Brian DePalma's film remaking the Howard Hawks film from the 1930's works on some levels despite being so silly as to become a comedy. Blame Oliver Stone who's script is overly ripe. And Blame the cast who over acts like there is no tomorrow.I saw the film on Christmas day 1983 and was floored by it, even though I knew some of it was silly.(I thought it was one of the best films ever made) Watching it again for the first time in a couple of years I was horrified at how bad the film is. Yea the underlying themes and such are there but its so jumbled I'm amazed that anyone takes the film seriously. I have no idea why Montana is an icon for the todays gangsters since he is such a joke, unless they don't see it that way, or perhaps its like a childhood friend who loved the Rise and Fall of the Third Reich, or rather the rise, he totally ignored the fall. An important movie in the history of film simply because its become such a cultural touch stone. I think its now a violent joke.",t
26,4 November 2010,Ziya90,10, A misunderstood and very unappreciated film,"Scarface is a very violent and bloody film? No, it is not, even in its time. There is a very famous chainsaw scene, of course there are killings and gunfights, but these do not make the movie so violent and bloody. Especially, if we live in 2000s when some movies with extreme violence and blood have been made. For the squeamish, Scarface might be pretty disturbing, but otherwise it is just as violent as a crime movie. Then, why do people call especially Scarface violent and bloody while Goodfellas or The Godfather are violent and bloody too? I don't know. Secondly, as I see, some hate Scarface because according to them, some people, especially wannabe youths imitate the character, Tony Montana. However, the question is does it make the movie awful? Then, let's put all the gangster movies including The Godfather into a basket and then burn it. Scarface is a masterfully directed, masterfully executed, masterfully acted and visually so stylish crime film by Brian De Palma. Scarface is a so stylish movie from the cinematography to the art direction. As for the script, I think it is Oliver Stone's one of the best works as writer (especially in terms of story editing in contrast with Heaven and Earth) I agree that the movie is shallow throughout, but not flawed even a moment. It is 170 minutes approx. so as it is understood, it is an epic! What is the advantage of the long duration then? We can see the life of Tony Montana, Scarface in detail which means satisfying. The movie or the characters are not deep at all, but personally, I did not even mind it while watching, because everything else was great? By the way, sorry, but why did you expect a deep character study? It is a crime epic and if Al Pacino is one of your all time favorite actors like me and if you like De Palma's style, then there is no possible way to dislike the movie. If you did, then congratulations, you are one of a kind. Personally, I like De Palma very much, for me, he has more than one masterpiece in his filmography like Body Double or Casualties of War and Scarface is one of them. Now, it is time to talk about Al Pacino. However, before that I want to say that this is a fast moving and ''event driven'' movie, not a character driven movie, but still Al Pacino is great in this movie and he gives a great performance. Tony Montana is not someone likable, because he is always angry, so angry and he trusts nobody, but Pacino makes him one of the most remarkable (and likable?) movie icons ever. Therefore, by Pacino, Scarface was a character who I hate and also like. And there is a gunfight sequence, one of the best parts of the movie for sure, it recalls John Woo movies and it is almost obvious that Brian De Palma was inspired by John Woo. We are talking about one of the best gunfight sequences ever. It was a 'edge of the seat' gunfight sequence and it does not happen often! so the importance of that sequence especially comes from that, but of course also it is impressive, stylish and entertaining, if entertainment is the right word in this case. Lastly, I have seen the original 1932 version and it was excellent too. Both movies are excellent in its own way. It was an early Warner Bros style gangster film and and this remake is one of the best movies of all time too.",_
27,20 July 2006,ccthemovieman-1,8, Being A Gangster - It's Not All Glamor!,"I found this to be an interesting character study of a Cuban who comes to Miami and becomes a big drug dealer, rising from little to become a big-shot and wealthy....and then destroy himself. The movie got panned at the time of its release for its excesses in profanity and violence....but now since we've all become desensitized with decades of this stuff, the film is now almost reaching ""cult status."" Amazing. The critics, meanwhile, loved ""Casino,"" which - profanity- wise, made ""Scarface"" sound like ""Mary Poppins."" Go figure.",u
28,15 February 2021,nafps,4, The Worst Acting Pacino Ever Did,"Pacino's accent is so bad, bands have put out whole albums mocking it, with titles like Fush Yu Mang. It's still the gold standard for awful, awful accents, right up there with Dick Van Dyke in Mary Poppins.",r
29,12 September 2022,TheFearmakers,1, The Godfather's Dimwitted Brother,"SCARFACE has... or had, since this post has been edited for a long time... returned to the theaters, mang. The one starring Al Pacino, written by Oliver Stone and directed by Brian De Palma...",v
30,12 January 2008,rmax304823,7, Things Go Better With Coke,"The visual imagery is strikingly different from Howard Hawks' early 1930s version, but the plot is fundamentally the same, transposed from Al Capone in Chicago in the 1920s, through Tony Camonte and prohibition in the 1930s, to Tony Montana (Al Pacino) and cocaine in Miami in the 1980s. The protagonist begins as an ethnic nobody and rises to the top before being undone by his own reach. There's a sub-plot. A Latin kid falls for a trophy blond before returning to the girl who reflects his own roots, though she may be his sister.",
31,21 February 2005,Antagonisten,3, Over the top,"I had a lot of fun reading all the comments about this movie here on IMDb. It seems almost everyone agrees that this movie is a classic, almost to the point of being underrated (and a movie loved by everyone that is STILL underrated must be amazing!). I must say that i am of a different opinion. I would rather have to say that this is one of the most overrated movies of our time.",
32,25 March 2005,ereinion,10, De Palma's finest work,"SCARFACE is definitely Brian De Palma's best film and the only one that isn't flawed or too violent and disturbing. It follows the story of a Cuban refugee in Florida who eventually becomes a major drug lord through connections with a powerful Columbian cartel boss. His best friend is Manny, played by Steven Bauer in his best performance yet, who is the more humorous of the two and is the only man Tony can always rely on. More strong supporting roles by Loggia as Montana's old boss, Michelle Pfeiffer as his love interest, Mary Elizabeth Mastrantonio as his sister whom he is sickly protective of and a fine cameo by F. Murray Abraham as his ill-fated partner who gets whacked in a memorable scene.",
33,6 August 1998,Maniac-9,10, Pacino is simply masterful,"Scarface wasn't quite the movie I was expecting to see, but that's not necessarily a bad thing either.  I had been watching all the Godfather movies a few days before I first saw Scarface so I was expecting a normal kind of mafia story.  It's a crime story and all but not a mafia story, I thought it was cool as hell.   Al Pacino is such a great actor, he does like a metabolic change in each role.  He doesn't even seem to be the same actor.  You actually believe he is Cuban refugee just as in Godfather you can believe he is an americanized son of a Sicilian mafia don.  Plus I don't think I have ever seen a movie with nearly as many cuss words as Scarface before.",
34,6 December 2013,AaronCapenBanner,7, Tony Montana,"Brian De Palma directed this updated remake of the 1932 film with Paul Muni. Here, Al Pacino plays Cuban immigrant(and Castro political exile) Tony Montana, who arrives in America with his friend Manny(played by Steven Bauer) and immediately goes to work for the drug cartels, nearly getting murdered at first, but Tony is a determined survivor, and gradually works his way to the top of the Miami underworld, where, despite his wealth and beautiful wife Elvira(played by Michele Pfeifer) he finds himself bored and dissatisfied, though a betrayal of a rival crime boss and obsession with his younger sister Gina will prove to be his downfall... Though extremely violent and profane, not to mention long, this film is still a guilty pleasure, with a most entertainingly over-the-top performance by Pacino and energetic direction, plus a most glorious go-for-broke ending.",
35,18 December 2021,sayandutta-01381,9, Say Hello To Tony Montana !!,Probably the most iconic character played by Al Pacino in this Brian De Palma classic.,
36,13 August 2020,cricketbat,7," Impressive at times, excessive the whole time","I know a lot of people like Scarface, but I wasn't blown away by it. It's a pretty standard rise-to-power story that's excessive in everything it does. From the acting to the violence to the language to the drug use to the sound to the runtime, everything's over-the-top. I get that excess is the point, but it's just unpleasant to watch at times. Still, there are some impressive moments, and I think this film sticks the landing in the third act. I'm glad I finally got to say hello to Scarface, but I doubt I'll watch it again.",
37,26 January 2005,ScaRface90,10, This is GREAT,"Directed by Brian De Palma and written by Oliver Stone, ""Scarface"" is a movie that will not be forgotten. A Cuban refugee named Tony Montana (Pacino) comes to America for the American Dream. Montana then becomes the ""king"" in the drug world as he ruthlessly runs his empire of crime in Miami, Florida. This gangster movie is very violent, and some scenes are unpleasant to watch. This movie has around 180+ F-words and is almost three hours long. This movie is entertaining and you will never get bored. You cheer for the Drug-lord, and in some scenes you find out that Montana isn't as evil as some other Crime Lords. This is a masterpiece and i recommend that you see this. You will not be disappointed. 9/10",
38,18 December 2001,daveisit,8, Timeless Great,"Whilst a little long, ""Scarface"" produced a movie well worth the old perusal. Al Pacino was his regular solid self, and Michelle Pfeiffer fairly ordinary which is to be expected. The degree of violence and swearing in the movie was an indication of the direction these kind of movies were taking as the eighties rolled into the nineties. ",
39,28 May 2006,kenjha,7, Overdone,"Violent and inferior remake of the 1932 classic is entertaining but overdone. The plot is lame. Tony goes from (dishwashing) rags to riches in a few months. He shoots people all over the place but when he's got to kill a man for Sosa he employs an elaborate plan with a car bomb. The finale is the definition of ""over the top."" Pacino seems to be doing a parody of a gangster, with the annoying Cuban accent (you keep expecting him to say, ""Luuucy, I'm home.""), the angry scowl, and the tough guy talk. DePalma's camera work is at times overly flashy, thereby becoming a distraction rather than enhancing the action. He also could have used a decent editor.",
40,31 July 2022,aditbiju,10, The Greatest Crime Drama film!!!!,"Scarface is one of the best crime drama film that is starring Al Pacino, it was really enjoyable and sometimes on how we view movies. This movie has the balance of light and darkness with dark humor and violence. This feels like the early Qutien Taranto's movies.",
41,10 June 2005,lee_eisenberg,7, Say hello to our little film...,"I've never seen the original ""Scarface"", but the remake is not something that you'll forget easily. Al Pacino plays Antonio Montana, one of the Cuban exiles known as ""Marielitos"". After arriving in Miami, he soon becomes a drug kingpin, distributing cocaine everywhere, not to mention getting all coked up himself. As one might expect with such a person, he gets into all sorts of bloody situations; in one scene, he and his friends commit what can only be described as the ""Florida Chainsaw Massacre"". Pretty much the whole movie shows Tony's violent escapades.",
42,26 December 2006,drystyx,1, helped begin the decline of gangster movies,"Before ""Godfather"", cops and robbers movies were exciting and entertaining. Then came the long boring gangster movies which tried to make us understand gangsters. It doesn't work. ""Scarface"" suffers from lack of likable characters, lack of believable characters, lack of plot, lack of motivation, lack of a logical sequence of events, lack of fun, just a lack of everything. It is not an exciting movie. You fall asleep before you hear the action wake you up, and then you don't really care. Pacino seems only capable of portraying a pretty boy, even with a scarface, he tries to stay pretty in each scene. Its not totally his fault. The writing is pitiful. Pacino's character comes from a multitude of beautiful Latino women, and we are to believe he lusts after some middle aged looking, raggedy looking, rather pitiful looking, pale lifeless ordinary blonde? Clearly a woman wrote this part of the script. No man could ever buy into it. The plot fails, too. Pacino magically becomes a top master criminal because....well, no one knows why. Nothing is explained. Nothing makes sense. But then, the modern gangsster films are all that way. We don't understand the characters, partly because we have no idea what's going on. Just a bunch of lines, mean looks and blood and gore we actually sleep through.",
43,6 May 2022,gbill-74877,6, Excessive,"Al Pacino is great and there is a certain Shakespearean arc to his character who comes to America and through ruthless ambition becomes a drug overlord only to find emptiness at the top, but it's a story that's just not for me. The excess and lack of nuance of an Oliver Stone screenplay combined with Brian De Palma's direction (oof, what a combination), the cheesy synthesizer soundtrack, and the anti-immigration undercurrent all leave me a little cold. Stereotypes and misogyny are served up in heavy portions here, amidst the memorable lines brimming with equal parts machismo and profanity. Aside from Pacino in brownface, there are also several others, like F. Murray Abraham, which is pretty damn unfortunate for 1983. If you want brutal violence and male fantasy, this is your film. Otherwise, brace yourself for 170 long minutes.",
44,27 October 2003,counterrevolutionary,3, Awful,"I'm always prepared for a heavily-hyped movie to fail to live up to the hype, but I was astonished at how p***-poor SCARFACE was, from the grotesque performances of Pacino and Loggia to the gawd-awful script, to the pointless little ""hey-look-at-me!"" directorial flourishes (my favorite: the little pullback/zoom-in move DePalma does *for no reason* outside the Porsche showroom), to the ending scene, which is just stupid. ",
45,23 February 2020,hooma814,9," ""Say hello to my little friend!!!""","This movie was epic!
Thoroughly enjoyed it from start to end. I had always wondered why Al Pacino was so highly regarded. After watching this and the Godfather its now clear why. He gave such an authentic performance, it was hard not to believe that Al Pacino was not in fact Tony himself. The opening and ending scenes for me were some of the best. The brillance of Tony's quick thinking mind to be able to stand up to anyone. He really was fearless, standing up to all these people. But at the same time he was so broken. There was so much character development in one story, unlike many I had seen before. The cast and the set design as well as the music all contributed so well to take this movie to the next level. And of course the ending, it was so satisfiying to see where the famous one liner had come from. Tony himself had me cracking up at different points too. ""You done boss? Can I go?"" As his boss tries to intimidate him. Fantastic movie and more enjoyable for me than The Godfather.",
46,11 March 2001,Geeky Randy,6, What's All The Hype About?,"I hated this movie!  I don't think I hated it because it was bad, but because so many people thought it was good.  What was so good about it? There was no real plot, unless you consider; A crook from Cuba, who gets rich in America, by becoming a drug-dealer, and killing people.  That's not original.  There are plenty of movie out there that are like that, which are better.",
47,18 October 2020,epicbrowniez,10, In my top 5,One of the best movies I've ever seen so much action and great performances by the cast. Best al pachinko movie and I honestly like it more then godfather in my opinion. Godfather is still amazing haha,
48,13 December 2021,hamkohamo,10, Hamko Hamo,"One of the best films in history, especially the year with the legend Al Pacino.",
49,29 November 2022,kevin_robbins,10, Everything about this movie is perfect,"Scarface (1983) is a movie in my DVD collection that I recently rewatched on Netflix. The storyline follows a Cuban immigrant obsessed with success, money and all things he has coming to him. He find an avenue in the drug trade and quickly builds relationships and confidence. Unfortunately his greed, getting high on his own supply and arrogance may lead to his downfall...",
50,7 December 2003,Quinoa1984,7," Fascinating storytelling, not so fascinating lead performance","Brian De Palma's Scarface, a remake of the 1932 gangster classic by Howard Hawks, changes locations to Miami where Tony Montana (Al Pacino) arrives without much going for him. Soon, under circumstances at his disposal, gets to the reign of the gangster's world of 80's cocaine, soon having a sort of empire around him that soon becomes too much to control under the influence of snow. ",
51,8 October 2003,Theo Robertson,6, A Good Film In Parts But One With Serious Flaws,"Some reviewers point out that when you remember a movie from several years ago your memory blocks out all the bad things leaving only good memories of it . I mainly disagree with this view point . With the exception of some DOCTOR WHO stories everything I remember , either good or bad , about a film or TV show from yesteryear seems to be confirmed when seeing it today . There are exceptions to this and one of them is SCARFACE",
52,30 November 2000,michaelf,1, Laughable,"What is there to like about this film?  Pacino's phony accent?  The fake violence?  The totally unbelievable plot?  A finale which defies logic and credibility?  Certainly `Scarface' is one of the worst movies of all time. A lot of people get their guts blown away, but so what?  How about a few interesting characters?  A story line that is at least halfway believable? Is this too much to ask?",
53,3 May 2011,ElMaruecan82,10, The masterpiece that defines the 80's and the Gangster genre ...,"Did you say ""overrated""? Really? Are you serious? You mean ""Scarface"": the movie with zero Oscar nominations, and a Razzie nomination for Brian De Palma as worst director, the movie which many pseudo cinematic purists constantly denounce the ""all flash and no substance""-ness, its new popularity among gangsters rappers, Al Pacino's over-the-top performance, a laughable script and so on and so forth... you mean THIS movie is overrated??? Sorry man, but if one thing, this movie is absolutely and criminally underrated! And its iconic status, its place in IMDb Top 250, and tenth position in the American Film Institute's Top Ten Gangster films, are only the kind of justices that cinematic Gods have owed this masterpiece for a long time.",
54,4 May 2002,varsania,1," Amateurish, ragtag film. Nonsensical garbage.","I thought this film would be alright. Looked good from the opening few scenes, then it became seriously flawed. Pacino's character is very comical, and it's whole depiction of the drug world is laughable. In the end it just became a farce, a real farce. The Three Stooges couldn't have played it better themselves. ",
55,19 September 2021,eldreddsouza,7, Went from Amazing to mediocre very quickly.,"The movie when it started felt like it was going to be a timeless classic but then it started to feel like it was loosing its way or going off track. It went from a 10 to an 8 after about an hour and while it was okay, it seemed to be going nowhere and ended as a 7/10.",
56,14 June 2010,zardoz-13,10, One of the Seminal Crime Films of the 1980s!,"Brian De Palma's contribution to crime movies is a splendid but extended remake of the Howard Hawks classic that toplined Paul Muni. Al Pacino of ""The Godfather"" trilogy plays the eponymous Cuban refugee sent to America during the infamous Mariel wave of boat people when Castro emptied his jails. This lengthy but engrossing drama depicts how the protagonist made it to the top of the world. When they made this movie in 1983, the producers probably had no idea about either the controversy that would erupt during the lensing in south Florida or the ultimate cult status that this corrosive tragedy would generate. Eventually, the film stirred up so much ill feeling that Universal had to complete the shooting in California. De Palma and scenarist Oliver Stone took one of the three greatest crime movies of the century and exploited a historical event to make their gangsters reminiscent of the immigrant gangsters during the era of the first ""Scarface"" movie. Indeed, at one point, Tony Montana explains that he learned English because his American father took him to see Humphrey Bogart and James Cagney movies. Considering that the film runs just shy of three hours, the filmmakers do a good job of balancing the violent empire building scenes with Tony's domestic life. Composer Giorgio Moroder's disco soundtrack is surely one of the classics. Lenser John A. Alonzo's widescreen color photography is elegant. Squeamish people should probably avoid this trigger-happy, shoot'em up saga, the chainsaw scene in the bathroom of a motel is pretty gory stuff.",
57,10 December 2021,jandrfilms,10, This is one of the all time great gangsta movies of all times,"This is one of the great all time gangster movie all of times, it ranks right up there with The Godfather, Al Pacino did an outstanding job as poor immigrant from the coast of Cuba and made his way to Florida and from there make his bones and became one of the most powerful drug lords in Florida. I loved the scene where he was sitting in his office with a table full of coke and he seen that there is a hit going down and the people were outside of his office and he said one of the most famous lines that will live forever, ""You wanna play, you wanna play, come meet my li' friend!' love it!",
