Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,6 February 2011,TheLittleSongbird,10," In my opinion, Clint Eastwood's best movie...","Not only that but one of the best of the western genre. Unforgiven is simply brilliant. Clint Eastwood's direction is superb, and he is also exemplary in a suitably world-weary role. There is also some brilliant support playing, not only from Morgan Freeman and Richard Harris, but also especially from Gene Hackman.",2
11,11 January 2014,SnoopyStyle,9, Legendary,"It's 1880 Big Whisky, Wyoming. A cowboy slices up a whore's face. Sheriff Little Bill (Gene Hackman) together with greedy saloon owner agree to a fine of a few horses with not even a whipping. Strawberry Alice (Frances Fisher) is outraged, and pool together a reward for killing the two cowboys. The bounty attracts every killer around including English Bob (Richard Harris). It also attracts The Schofield Kid. He contacts William Munny (Clint Eastwood) who reunites with Ned Logan (Morgan Freeman). Together the three men travel to collect the reward.",4
12,23 September 2009,Hitchcoc,8, Sickness and Death,"I just felt awful after seeing this film. I had that same feeling after watching Taxi Driver and Deliverance. There is never a bright light anywhere. We begin with Eastwood's character visiting his wife's grave. He is a sad, defeated man. His life has been given over to violence and the one person who has salvaged some of it is now dead. Enter a young gunslinger who doesn't know anything about killing and what is involved in it. He is on his way to kill a couple cowboys who were responsible for the maiming of a prostitute. Eastwood falls to the need to feed his little children because his hogs are sick and bad times are on the way. He engages his old friend played by Morgan Freeman and get the bunch of them in way over their heads. If there is a more complete villain than Gene Hackman in all of film, I'm not sure who it is. He is killing machine who is in control of his empire. He lives on the fear of others. He brutalizes people and then grins. He is working on a house, hoping to sit down and enjoy the sunsets at some point. But you don't mess with him. Everyone understands that and they fall in line. Ultimately this movie is about the price of killing. Despite his declining years, Eastwood has had a stomach full of it and when his friend is brutalized by Hackman, well, a man's gotta do what a man's gotta do. It's just that it brings on the darkest feelings in the soul. Maybe that's the point.",8
13,23 March 2019,NpMoviez,10, Incredible!,"For me, it is the greatest Revisionist Western ever made. As per Westerns in general, this is my second most favorite Western of all times, the first one being (obviously) ""The Good, The Bad and The Ugly"" (1966). Besides this, this movie is one of the most worthy ""Best Picture"" recipient as well as one of the most worthy ""Best Director"" recipient in the history of Academy Awards.",6
14,22 July 2018,Tweekums,10, Possibly Clint Eastward's most impressive western,"After a couple of drunken cowboys cut up a prostitute in the town of Big Whiskey, Wyoming Sheriff 'Little Bill' Daggett decrees that they must give the owner of the brothel a few horses as compensation for lost earnings... the other women do not think this is enough so combine their money and let it be known that they will pay $1,000 to anybody who kills the cowboys. A young man calling himself the 'Schofield Kid' hears of this and approaches retired gunslinger and general ne'er-do-well William Munny proposing that they kill the cowboys for the reward. Munny has renounced his wicked past, thanks to his late wife, but needs the money to raise his two children so reluctantly accepts. Along the way he picks up his old partner Ned Logan.",5
15,15 December 2012,ironhorse_iv,8, It is unforgiven if you haven't saw this movie yet,"Before Clint Eastwood was talking to chair, he was making good films like Unforgiven. Unforgiven is a uniquely different Western, at the time as it gave the audience the most realist example of how life was like in the Old West. A group of prostitutes in Big Whiskey, Wyoming, are looking for any bounty hunter to kill two cowboys who disfigured a woman's face. Sheriff Little Bill Daggett (Gene Hackman), is wanting to keep the town peaceful and is against any bounty hunters coming in. Little Bill had given the two men leniency, despite their crime. News about the reward reached Kansas, where a pig farmer William Munny (Clint Eastwood) is approach by the Schofield Kid, a boastful young man to collect the reward. Clint Eastwood is a great actor, who able to hide facts with his eyes, and his facial expression. Much of the charm of the first part of the movie is how unlikely he could be a bounty hunter, but he go on to do it because he's raising two children alone and his farm is failing. On the way, Munny's friend Ned Logan (Morgan Freeman) joins in for the search of the cowboys. They weren't the first to make it to the town. Back in Wyoming, gunfighter English Bob (Richard Harris) arrive in Big Whiskey, also seeking the reward. Little Bill and his deputies savagely beat Bob, hoping to set an example for other would-be assassins. When Logan and Munny got the chance—they were able to kill one of the cowboy. It becomes apparent that Logan and Munny no longer have much stomach for murder. Logan tries to return home. Logan gets captured by the Sheriff's men and this is where the story gets intense. This is where we see how bad-ass Munny is. David Webb Peoples, adapter of both Twelve Monkeys and Blade Runner, wrote the screenplay. He wrote when Munny drinks whiskey, it's like Dr. Jekyll and Mr. Hyde. The audience does truly find out whom Munny really about in the last ending scene. That was where it shined. The beat up up, pig farmer was urged by multiple consequences to take a drink and the monster erupted with horrific consequences. Mr. Hyde took a lot of prodding but his reputation was well founded and could been worse if he was the Hyde that shed all humanity. He still had a foot in his human side. There is a film noir feel to the film full of ambiguity and atmosphere. The dark Western deals frankly with the uglier aspects of violence, deep and steeped in morality. It was a perfect fit, hand for a glove. The screenplay is unique, written for Eastwood to direct. Still, the film realism is kind of distracting and depressing. It tends to break up the myth of the West. Unforgiven is a film that doesn't hold a candle to Sergio Leone's brilliant Dollars Trilogy in any way. Certainly, it's a classic Western, regardless of it not following the classic theme. There is something appealing to a film that takes an old concept and makes it up to modern standard. Everything about this movie is good, from direction to acting! Gene Hackman's acting is keyed to the film to work. The Sheriff was right. The only way to handle real criminals is to show them you are meaner and more ruthless than they are. Hackman did a perfect job of demonstrating the ""style' that all good law enforcement people ""should"" follow to actually get the job done effectively. Today's soft, limp wrist, politically correct cops pay a very heavy price when incorrectly believing that they can warn and make friends with bad guys; and the politicians could care less how much they or their families suffer. It finds it kind of surreal that Little Bill is painted the villain of the film. Willy tried to be a family man, Bill wanted to build a house. Bill killed one man (a mercenary) and Willy Munny killed six (most of them innocents). Any way you look at it there were no heroes in this film. Clint's acting is just bar none, and it is a movie that has characters so compelling, it makes you wonder about the nature of humanity. Everybody soon learns a harsh lesson about the price of vindictive bloodshed and the malleability of ideas like ""justice.""",8
16,13 March 2005,bsmith5552,10, Eastwood's Greatest Western!,"""Unforgiven"" is arguably Producer/Director/Star Clint Eastwood's best western and perhaps his best film overall. It could be very well his last western (I hope not), and if it is he certainly went out on top.",7
17,5 September 2007,classicsoncall,10," ""I ain't like that anymore, Kid.""","There's a compelling scene in the movie where the scarred whore Delilah (Anna Levine) offers William Munny (Clint Eastwood) a 'free one', not from herself, but from one of the other girls. Munny's response has to do with the scars they both carry as a burden in their lives. For one brief moment, Delilah takes comfort in the fact that someone finds her beautiful after the savage attack that left her disfigured, and Munny realizes there are only just so many things he can hang on to before reverting back to his true nature, a grim, cold hearted killer.",/
18,19 January 2006,tjcbs,10, How the west was,"This film was a revelation, a western that DOESN'T LIE. The whole theme stripping away the mythology our culture has built around the west, scraping it away like the finish on a mirror and reveling the ugliness AND the humanity beneath. I was utterly convinced, both by the portrayal of the period and the reality of the characters. A large focus was its treatment of the subject of killing. The movie SHOWS US what it is like to kill a man, a stark stark contrast to the casual attitude taken by so many other westerns. We see what we already know, wild west or no, that killing is something that most people just aren't capable of. And yet the character of William Munny shows us that in spite of the mundanity he embodies in his later life, true evil still existed then as now, and every now and then, true heroism.",?
19,12 November 2004,sjwest,8, 'A Man With No Name' Becomes 'A Man With A Real Story'.,"Clint Eastwood's storytelling gives the western genre one of its most sublime story's. Gone is the trademark mysterious hero and in its place is an ex gunman who made his peace when he met his wife. Eastwood has transcended traditional entertainment to storytelling craftsmanship. He delivers rich characters with deep rooted problems inextricably linked to the villains of the story. Refusing to wither and die away, style has been perfectly adapted with age thus ensuring his maturation into a true Hollywood legend.",r
20,17 April 2005,murrayjp,9, Requiem for a Western,"Unforgiven will always be the last Western. No matter what comes after it, Tombstone, The Missing, or Wyatt Erp, Unforgiven has the final word. Not that I wouldn't characterize those films as Westerns, but the spirit of Unforgiven, from the opening shot of the house with the scrawny tree and lonely grave, to the end which returns there, is imbued with the finality of a spent genre. The feelings evoked are ambivalent and distant, much like the characters within Unforgiven itself. Perhaps Clint Eastwood's genius lies partially in that he doesn't allow for us to mourn. It wouldn't be western to cry because a story-form is over, it wouldn't be leather to empathize for a broken man who doesn't want your sympathy, it wouldn't be spurs to despair about the implacable and corrupt forces of life which turn men like William Munny into killers. ",e
21,12 April 2021,ma-cortes,8, Clint Eastwood in top form playing and directing this Western masterpiece,"Will Mummy : Clint Eastwood lives a peaceful, quiet but poor life with his stepchildren on his failing pig farm . The infamous gunman tamed by the love of a woman who has since died , he now farms pigs with his two kiddies . But he abandons his family to carry out a killer mission , as his desperado past caches up with him when Schofield : Jaimie Woolwett asks him for a bounty hunt . Along the way , Mummy joins forces with his beloved friend : Morgan Freeman from past times . While in the little town rules the sadistic Sheriff Bill Daggett : Gene Hackman who doesn't want any gunshooter messing up around.",f
22,14 August 2004,ed_zeppelin,9, A deeply melancholy and complex farewell to the west,"""You just shot an unarmed man!"" ""Well, he should have armed himself...""",_
23,10 December 2004,whstrock,9, An old man reconnects with his wicked past,"I enjoy the transformation of Clint Eastwood's character throughout the movie. In the beginning he reluctantly becomes a gunfighter but as the movie progresses you see how he slides down the slippery slope of wickedness to become the cold-blooded killer needed for the task. Morgan Freeman's reaction to the transformation is well played also. Richard Harris' character is colorful as is his sidekick. Gene Hackman's sheriff is pleasantly atypical of the role. All these actors and their characters effectively leave the viewer with a myriad of directions from which the movie expertly entertains. If you are expecting anything like Clint's ""spaghetti westerns"" you will be disappointed. If you are looking for an excellent story with characters that all have varying degrees of wickedness, you will be satisfied when its all said and done.",=
24,14 May 2009,murtaza_mma,9, A Potpourri of Vestiges Review: Truly Unforgettable,"Unforgiven is Clint Eastwood's tribute to his mentors, Sergio Leone and Don Siegel. Regarded by many as the last true Western, Unforgiven is truly unforgettable. Though, it being the last true Western is subject to qualification, but it definitely consummates the genre. In fact, it will easily make it to the top 10 of the decorated genre, a genre illuminated by greats like Ford, Wayne, Leone, Peckinpah, and Eastwood himself. ",t
25,18 December 2004,JamesHitchcock,9," Video Meliora Proboque, Deteriora Sequor",Contains Spoilers,t
26,3 May 2023,klindon-38400,9, Crowning performance to an amazing career,"This is the antithesis to the cocky characters of his career and yet it's the crowning achievement to a 35 year long (now it's been 65 years!) career as one of the all time great A-listers. Second only to John Wayne as the longest A-Lister to be on the A-list (although Tom Cruise just broke both of their records), Clint Eastwood was the man with no name. He didn't want to come to your town. You forced him to. He didn't want to be the hero. It was forced upon him. Same in this movie. He's got one last hurrah in his Western lore and if you're new to Clint Eastwood, watch how it's done in all its glory!",_
27,3 June 2002,rmax304823,9, Well-done Clint,"Like ""Shane,"" it's a rehash of the old reformed-gunslinger-tries-to-live-in-peaceful- retirement-but-is-finally-drawn-into-violence story. Clint has dabbled in ""Shane"". In ""Pale Rider"" he used the mysterious stranger, in which he saves a working community by means that are practically supernatural. He's even got a kid at the end yelling for him to come back as he rides into the sunset. Clint's character is superhuman, like Hercules, and it's a boring movie. ",u
28,19 October 2003,MovieAddict2016,8," The Good, the Bad and the Unforgiven...","Clint Eastwood's ""Unforgiven"" is a nod to the old spaghetti westerns from the sixties and seventies, such as ""The Dollars Trilogy"" by Sergio Leone, the very films that made Eastwood a major Hollywood player. But this one is more touchy than the others--it features a character who may be The Man with No Name (a.k.a. Blondie) thirty years after we saw him ride away at the end of ""The Good, the Bad and the Ugly."" This particular man is filled with guilt trailing him from his past, when he was a gunslinging drunkard made infamous throughout the west as a brutal killer. Now he's older and a retired cowboy--he lives with his two children in the middle of nowhere as a farmer. His name is William Munny.",r
29,11 September 2020,Xstal,7," Supercowboy is Dead, Long Live The Superhero...","Deglamorising the unfashionable Western genre by the culprit that had reanimated the cadaver some decades previous. Excepting the final shootout, this representation omits the unshootable, the character that could walk through the volley of a dozen Gatling guns and survive. Instead, we're almost treated to something that may be closer to reality but even then, there are leaps of faith and characters that we probably wouldn't recognise in ourselves or those we know, although Clint Eastwood plays himself - he always does, that's why we watch his films.",v
30,29 August 2010,hnt_dnl,5, Very flawed Eastwood film,"I'm a huge fan of ""early"" Clint Eastwood (you can see by some of my other reviews) and have seen UNFORGIVEN (1992) several times, but I just can't completely get into this film and don't think it's a masterpiece, as with several of his other films that he has starred in and/or directed (A FISTFUL OF DOLLARS, DIRTY HARRY, HIGH PLAINS DRIFTER, and the criminally underrated elegiac A PERFECT WORLD). Also, there are several other ""lesser"" other Eastwood works that I'd pop into the DVD player before this one, ones that I find to be provocative, immensely entertaining, or re-watchable or all of the above (HANG EM HIGH, THE GAUNTLET, THE ENFORCER, SUDDEN IMPACT, TIGHTROPE).",
31,18 November 2012,Theo Robertson,6, Overlong Unfocused Anti-Western,"It's interesting that when UNFORGIVEN was released every review show that showed an excerpt would would always show the same clip - the climax where Clint Eastwood's grizzled anti-hero walks in to the saloon and informs Gene Hackman "" I've killed everything that's walked and crawled and now i've come to kill you little Bill "" . This hooks the audience in to thinking they're going to be watching one of these old school Westerns where convention dictates if you want to survive then you've got to be quick on the draw. This is entirely misleading because UNFORGIVEN is very much an anti-western , something of an antidote to the syrupy feel-good DANCES WITH WOLVES which kick started a mini boom of the Western genre. Both films are at a polar opposite in most ways but share a common ground in that they're both films that won the Oscar for best pictures. They also share the common ground that they're overlong ",
32,12 October 2003,Nazi_Fighter_David,9," Eastwood is poacher turned gamekeeper, a reformed gunfighter who takes up the cause of a wronged prostitute...","'Unforgiven' is a magnificent piece of film-making, yet a dark and troubling study in violence and machismo... It revels in memorable statements of crudeness and cruelty... Munny sums it up best: ""Hell of a thing killing a man. You take away all he's got. All he's ever gonna have.""",
33,24 July 2017,view_and_review,10, Unforgettable,"Unforgiven, for me, is the standard bearer for Westerns. Sure, I was born after the heyday for Westerns but this was the Western of my youth and has stood the test of time.",
34,11 October 2017,areatw,8, Fascinating bunch of characters makes this Western stand out,"There is much to like about 'Unforgiven', a classic Western with a difference. For the most part it lives up to all expectations. The plot is relatively simple and slow moving, featuring a climactic shootout that is typical of the genre. What sets the film apart from others of its kind is the characters. 'Unforgiven' features a fascinating and contrasting bunch of characters, ranging from complex and thoughtful characters like Eastwood's to the charismatic and entertaining 'English Bob'.",
35,18 January 2007,ccthemovieman-1,8, Three Charismatic Actors Elevate Hard-Edged Western,"I like westerns and I like this film but I admit this is a bit hard-edged for me. It took me a couple of viewings to appreciate it. It's a tough movie with a good cast and no nonsense. The characters in here aren't the talk-now-shoot-later variety. There are a few memorable and very tense scenes in this film, and a fair share of profanity, too, including too many usages of the Lord's name in vain.",
36,2 January 2004,michaelRokeefe,8, The cause deserves attention.,"A modern classic produced, directed and starring Clint Eastwood. Eastwood and Morgan Freeman are retired outlaws that strap on their guns one last time to collect a bounty offered by prostitutes of Big Whiskey Wyoming in vengeance of a ""cut and sliced whore"". The local sheriff(Gene Hackman)is a thugish brute whose law enforcement is ugly and ruthless. Excellently filmed. Interesting fights and gun play. Also in the cast are: Richard Harris, Saul Rubinek and Frances Fisher. This masterpiece will stand the test of time.",
37,21 October 2017,Fluke_Skywalker,8, A modern classic,"When a reward is offered for the killing of the men who disfigured a prostitute, a young man recruits an aging former gunman who's left his violent past behind him to seek them out.",
38,2 September 2019,OMTR,10, A Perfect Way to Ride into the Sunset,"This nihilist and heroic crepuscular Anti-Western, directed, interpreted and produced by Master Eastwood, is a magisterial parable that refers to the previous four decades of Clint Eastwood's career, while philosophizing about the sense of Justice and the value of human Life. A magnificent, perfect and virtuoso piece of filmmaking, which highly deserved to win the Oscar in the four major categories of Best Picture and Best Director for Clint Eastwood, Best Supporting Actor for Gene Hackman and Best Film Editing for Joel Cox. The sound of boots with spurs of the lone ranger returning from hell is still echoing, when the epilogue scrolls across the screen and we learn that Bill Munny headed west and disappeared into the sunset. Before reappearing in San Francisco, where he wrote another glorious chapter of life with his two grown-up children. Then come the end credits. Still in shock, we cannot help but draw a parallel with a certain Mr. Harry Callahan, who might well be the grandson of Bill Munny. A tearjerker Western had not happened since ""The Best Western in the History of Cinema: Kevin Costner's Dances With Wolves"", released two years before. By the way, the two geniuses are teaming up in another masterpiece directed by Clint Eastwood in 1993: A Perfect World.",
39,28 October 2005,puutsi,10, Clint... He just rules!,"This is The movie that convinced me that ""Clint"" is indeed from a higher ground. Thoug, I've always considered Clint as a good actor,I didn't know about his capabilities as a director, he really never proved him self to me. This movie does all of that and more. Grovin up whit western movies, I would have to say that unforgiven is about whole new genre among western movies. Unforgiven is really a true statement of man's brutality and what he ""or"" she is capable of. Religion,marriage,children, doesn't change ones true identity. After all, when the ""society"" comes on you hard, the steps you are willing to take in real life, are sometimes desperate. I hope that this movie could be a bridge for those who don't like western movies, but do appreciate a decent manuscript and some fine acting.",
40,29 July 2000,Quinoa1984,10, The Best Picture of 1992,"This film is great.  It won 4 Oscars (including Best Director for Eastwood and Best Picture) and are well deserved.  Unlike some other wetserns with gun slingers and such, this one is quite different.  Here, Eastwood plays a man who for years has tried to forget his past, but it comes back to haunt him after the death of one of his friends.  Very important to the film genre as it is to Eastwood, making him one of the best directors and stars around. One of the best westerns ever and the best film of 1992 (though kids might get scared).  A+",
41,1 October 2018,cardsrock,10, A masterful meditation on the nature of violence,"Clint Eastwood masterfully deconstructs the American western with this stirring epic. Formerly a star of such westerns, Eastwood confronts the genre's hallmarks and asks us to consider moral ambiguity in relation to violence. There is no obvious good and evil, only a gray area in which this film carves out its rich story. Eastwood and Hackman shine in their roles as the morally ambiguous focal points. For anyone who considers westerns to be shoot-em-ups lacking any real substance, consider this touching, complex look at the Old West. Eastwood closes the book on the western as the 20th century knew it in supreme fashion.",
42,19 February 2018,Pjtaylor-96-138044,9," The antithesis of Eastwood's iconic career is sombre, reflexive, challenging and utterly accomplished.","Eastwood's final western is the antithesis of his iconic career and perhaps even the American western as a genre. 'Unforgiven (1992)' is a sombre and reflexive piece that isn't afraid to be morally complex and presents all its characters, along with their callous acts of violence, with an objective honesty so that the viewer can draw their own conclusions about who is 'right' and whether violence is ever an appropriate response. It's a refreshingly intelligent picture that never spells anything out and is all the more compelling for it, easily becoming one of the most emotionally investing and riveting films in its genre. This is rare, challenging stuff that treats its audience with respect and is accomplished storytelling on many levels. 9/10",
43,19 October 2011,ElMaruecan82,5," Not a revisionist Western, but a Western with a reverse and manipulative classicism ...","*** There was a scene in the beginning of ""The Godfather"", where Bonasera, the undertaker, came to ask Don Corleone for an act of vengeance. His daughter had been severely beaten by two young men, her jaw was broken and she would ""never be beautiful again"". Don Corleone objected, saying that what he was asked for was murder, the undertaker retorts that it's an act of justice. Then Corleone has this words that I perfectly remember: ""It wouldn't be justice, your daughter is still alive"" *** ",
44,18 August 2018,imseeg,10," Dedicated to the grandmasters of western Sergio and Don, but Clint Eastwood has made the ultimate western classic himself!","When I was a boy I wanted to be a cowboy. Now I am an adult and I secretly still wanna be a cowboy. And ""Unforgiven"" is the best reason why I still wanna be a cowboy, because which man doesnt wanna be as heroic, glorious and tough as Clint Eastwood is in ""Unforgiven"". ",
45,12 July 2017,Top_Dawg_Critic,9, A winner from director/actor Clint Eastwood,"I'm not a huge fan of Western flicks, but this one was a hit for me and a big winner from director and actor Clint Eastwood. This all star cast consisting of (in addition to Clint Eastwood) Gene Hackman, Morgan Freeman and Richard Harris was excellent. The writing/screenplay deserves mention as the vision of this screenplay was adapted through Eastwoods directing perfectly. An amazing ending for a film that is a must see! It's a 9/10 from me",
46,16 September 2017,jb_campo,8, Terrific western - Eastwood excels,"Clint Eastwood directs and stars in this academy-award winning film. The film has a terrific cast with Morgan Freeman as his old buddy Ned, a perfectly cast Gene Hackman as a kick-butt Sheriff named Little Bill, and a cool cameo by Richard Harris as the assassin English Bob. Saul Rubinek from the recent Warehouse TV series plays an interesting writer character who just happens to be in the right spot at the right time.",
47,4 March 2017,zkonedog,10, Grabs You From The Get-Go And Never Lets Up,"From the very first scene of ""Unforgiven"", you get the feeling that this is going to be an epic western tale. Two hours and ten minutes later, nothing will dissuade you from that opinion.",
48,28 November 2020,filipemanuelneto,9, One of the best westerns ever.,"I will begin my review by saying that I have never had western films in high regard or esteem. It's not the kind of movie that I really enjoy watching. However, I decided to give this film a chance because I heard about it very well. And I saw him thinking, ""If I don't really like this film at all, I'll never see a western again in my life."" When I finished, I realized that I had really enjoyed the movie. It is not the best film I have ever seen and it will never be one of my favorite films, but it is wonderful and has changed the way I see western films.",
49,24 February 2006,tightspotkilo,9," A Great, Great Film","To say that this is the best western ever made, or to say that it's Clint Eastwood's best film, would be wrong. Why? Because such droll understatement would be woefully misleading. This film isn't just those merely those things. Unforgiven ranks as one of the greatest films of all time. Period. No delimiters or qualifiers apply. And what follows is my view of this film's place in Hollywood history.",
50,13 April 2017,slightlymad22,10, Clint Finally Gets His Oscar,Unforgiven (1992),
51,24 August 2005,stormruston,9, Had my socks knocked off by this movie today.,"1992 eh? I watched this today,Aug 24 2005. Worth the wait and i should have watched it about 13 years ago.I like westerns but felt the days of good ones were long gone( with the exception of Maverick and perhaps young guns in a bubble gum sort of way, but those are separate reviews...on to this one.",
52,20 April 2012,drqshadow-reviews,4," Eastwood's Spacey, Vacant Western Makes Shockingly Slow Progress","Clint Eastwood and Morgan Freeman play two retired wild west bounty hunters, back in their saddles to chase one last bounty after decades of silence. Agonizingly slow, its two leads take their sweet time collecting their belongings, mounting their horses and trotting at a leisurely pace across state lines, sharing less than a few sentences along the way. We gather that Eastwood was a shady character in his day, reformed by the love of a deceased wife, but he seems more like a caged animal than a redeemed spirit and we're never given much reason to pull for him despite the presumed change of heart. Though his beloved bride's spirit lives on in the couple's two young children, he barely acknowledges their presence before leaving them on their own for a month to randomly hunt a new bounty. Freeman tries to drag some character development out of him on the trail, but Eastwood holds onto it with an icy grip and piercing eyes, and there we sit for the rest of the picture. Gene Hackman is noteworthy for his portrayal of a smarmy, cocky town sheriff with a chip on his shoulder, but on every other count this is a western that misses with each squeeze of the trigger. Despite a few beautiful panoramas, the world feels stiflingly tight and compressed. Outside of Hackman, there's no fire and passion in the cast, even when Eastwood turns the page and transgresses to his wilder young persona. Finally, the atmosphere, crucial to all films of the genre, feels too clean and polished where it should be gritty and dirty. Much as I would have loved to see Clint don that familiar parka and revisit the days of his Sergio Leon sunrise, it's just not happening here.",
53,23 September 2005,RanchoTuVu,9, both sides of the gun,"A violent story of revenge set in the cold and inhospitable town of Big Whiskey, Wyoming, with touches of the earlier High Plains Drifter, it revolves around the disfigurement of a prostitute and the inability to find justice through the law. It becomes quite a convoluted story, given each of the characters backgrounds and personalities. The traditional good guy, the sheriff, is here a sadistic monster, while what was always portrayed as the bad guys, hired killers, are now wearing the white hats. The girls in the brothel have to pool their money in order to pay for the killing of the men responsible. Paying proves to be the easiest part while carrying out the mission makes a repeat offender of one of the men, and a first time killer of the other while the third, who never really did anything to deserve it, is captured and tortured to death. At that point the operation takes on its own life and leads to a final scene in the same darkened saloon where the girl was attacked. Eastwood makes it all very apt to happen in the stark and brutal environment he creates with great camera, acting, and music.",
