Review_Date,Author,Rating,Review_Title,Review,Review_Url
10,10 July 2005,moviemanMA,10, Just keep swimming...,"Can Pixar and Disney miss with a film? Both Toy Story's, A Bugs Life, Monster's Inc., Finding Nemo, and The Incredibles. These movies are instant classics.",4
11,6 February 2021,Alex_Lo,9, Pixars Genius,"A touching and humorous story. As mentioned in my review of ""How to train your Dragon"", for me a good animated film is that both children and adults can enjoy it. The animated film is less funny than other Pixar movies, but still fun enough for the little ones. And the big ones can enjoy a lovingly drawn father-son-story, finely developed figures and nice film allusions.",5
12,17 March 2021,Misss25,10, It was awesome,"I am not an Animation fan and always just avoid watching it.But after watching this, I fall in love with animated movies.It was quite interesting seeing fishes
daily life though I know it's not real but somehow I am just mesmerised by it.I never think about what fishes do, do they study,do they really live in fear,who oppress them bla bla. And how the father find it's son was quite interesting. The aquarium incident leaves me really believe tbat do they really did that in real life🤣",6
13,11 May 2005,departed07,10, Pixar has gone beyond our limits,"Pixar has made some of the enjoyable films in the past years: The Toy Story films, Monsters, Inc., and A Bug's Life to name a few. What makes these films interesting is the designs of the films as if they look identical to real life; now the creators have made underwater more realistic than ever in ""Finding Nemo"" where the waves of the water seem to have life of its own.",9
14,23 October 2008,vip_ebriega,10, The little fish movie that could.,"My Take: Simply magical, down to the last computer-animated detail. ",9
15,10 June 2007,planktonrules,8, Cute and pleasant fare for the kids,"Okay, I am NOT a huge Nemo fan, but considering the film's modest pretenses and how much kids loved it, who am I to complain--especially since the animation is so nice? Plus, the film is much, much better than the knock-off film, SHARK TALE.",4
16,14 October 2008,g-bodyl,10, Another Pixar Great!,"Finding Nemo is a very good animated film, probably it's in the top 10 animated features of all time. The story is about a little clown fish named Nemo. He ventures out into the open sea while not listening to his father. He gets captured by a dentist and now his father, marlin has to save him from the clutches of the dentist and his ""evil"" niece. The story of the film is unbelievable. I don't know how a movie about a fish can be very popular. The voice acting is pretty good. The all-star cast did a great job voicing their characters. The music in this film is sweet. The music will lure you more into the movie. The song in the film is great for people who like music 40 years ago. Once again, Pixar did not fail in its ability to make classic animated films. Overall, this is a very good film. I rate this movie 10/10.",1
17,7 November 2014,grantss,8, An animation classic,An animation classic.,/
18,12 February 2015,OllieSuave-007,9, Fabulous Fish Tale!,"This is a fun-filled Disney/Pixar movie that is pretty much on par with the Toy Story trilogy. It's a story about a clown fish named Marlin, who swims through the vast ocean in search of his son, Nemo, who was taken by a diver for a pet. Along the way, he meets a blue tang fish with short term memory loss named Dory, who joins him in the search. What follows is an incredible adventure full of dodging sharks, riding with turtles, swimming past jellyfish and trying to go through other obstacles to search for Nemo, while he himself tries to deal with life being somebody's pet.",?
19,7 March 2017,zkonedog,10," ""Nice""","There have always been three reasons why these animated Pixar films have appealed to us all so much. First, of course, is the fact that they are just plain so much fun. Second, is that they have a message that tugs on the heartstrings of young and old. Finally, they are full of humor for both the target children and the adults watching with them. ""Finding Nemo"" is no exception to any of those categories.",r
20,8 March 2006,RightWingGuy,10, Pixar's best movie.,"I didn't see this movie until it came out on DVD. My family and I don't go to the movies very often, mostly because there's hardly anything worth seeing.",e
21,13 May 2021,Sir_AmirSyarif,10, A delight from start to finish,"As charming as it is beautiful, Andrew Stanton (and co-director Lee Unkrich)'s 'Finding Nemo' is a joy, both visually and cinematically. It is a brilliantly animated masterpiece with lots of humor that actually works and a plot that warms your heart from time to time. The sea is brought to us in such a memorable and unique way that there is excellence and beauty in every frame. Gorgeous to look at and utterly adorable. All the characters are vibrant with Disney charm, but Dory, the comic relief, probably one of the funniest Disney characters ever written and superbly voiced by Ellen DeGeneres. A delight from start to finish.",f
22,17 March 2007,Rectangular_businessman,10," Colorful ,funny and very enjoyable .","This is one of the best movies from Pixar , and also one of the best movies for kids of the recent years . The story it's very simple but the wonderful thing of the movie it's how it is developed : All the characters are very funny and likable ,the story it's dynamic and full of funny parts , the script it's very well made ,something that made it good for kids and adults by equal . The visual style of the movie it's wonderful ,all the characters and the sceneries are full of details and colors . Of course ,the animation isn't everything and Pixar proof again that all is in the plot . I liked a lot this movie .i recommend it to everybody ,kids or adults .",_
23,16 April 2015,daniyalkhan857,10, Finding Nemo (2003),"""Finding Nemo"" is a wonderful animated adventure movie that simply is irresistible for young as well as older persons.",=
24,11 March 2013,AvidClimber,10, Finding Nemo — A great animation adventure to be enjoyed by all,"Finding Nemo is the heroic tale of fishes, and it's excellent. It opens up with a tragedy and quickly leads us to a great adventure and multiple acts of courage. Who would have thought that such a simple idea could result in such a great production?",t
25,15 June 2022,FreakingMovieFanatic,10, The Greatest Pixar Movie Ever.,Yes you read that correctly.,t
26,23 August 2015,luke-a-mcgowan,10," Finding Nemo is just a delight, pure and simple.","When I grew up, I always thought the concept of Pixar movies was ""what would life be like as a ____"" Toys were fun, Monsters in the cupboard were fun, bugs were fun, and now we landed on fish. And I loved it because it was colourful and funny and touching.",_
27,1 December 2015,Horst_In_Translation,6, Fishing for courage,"""Finding Nemo"" is an American animated movie from 12 years ago and certainly one of the most known animated films in history, not only because it is an Oscar winner, but because it solidified Pixar's and Disney's collaborative efforts that went on till this date. I personally see a couple parallels to the classic ""Little Mermaid"" from almost 15 years earlier. Of course, the film takes place almost entirely under the sea, but it is also about a difficult father-child relationship and about one part of that relationship in particular, namely finding the right approach to life and letting go, i.e. find a way that will actually help him bond with his offspring again. A great film for fathers. There is not that much memorable music in here, but also lots of heart, even if a crucial love story is missing. I'm not sure if I would call Marlin/Dory one and if I do, then it's still not the core plot of the film.",u
28,8 October 2006,faraaj-1,10, Amazing - really funny,Finding Nemo is one of a series of Pixar animation features made in past decade or so and is probably the best of the lot. My three year old watches the DVD at least twice a week and doesn't show any sign of getting tired. The reason is obvious - Finding Nemo creates a complete under the sea world inhabited by creatures with complete personalities.,r
29,4 October 2014,CMTiago,10, A cherished childhood favorite,"Having watched this movie back when I was in my 8/9 years of age, Finding Nemo struck me as a very funny movie and I, of course, loved Dory and her quirkiness. Over time I began to appreciate the emotional impact of the story and the detail that went into the animation process, which in turn led to the establishment of this movie as my favorite of all time. Having only been surpassed three years ago by Toy Story 3 (another Pixar gem), Finding Nemo still holds a strong impression on me, as well as remaining one of my top 10 movies and my second favorite animated movie.",v
30,17 March 2016,MattBirk,10, One of the Best Animated Movies of All Time,"Finding Nemo is Pixar's crown jewel and one of the best animated movies of all time! They create an entire world under water, it looks beautiful, but it also captures the scarier things below the surface. Together, Dory and Marlin travel the Atlantic ocean in search for Nemo and along they way they run into some of the most bizarre characters imaginable! The audience is in the same position as Marlin, he is exploring the ocean for the first time, just like us as the audience, and it is intoxicating. The ocean to most people is a giant, wonderland full of mystery and you never know what you will run into, and Pixar takes full advantage of that as we meet a variety of characters. ",
31,13 December 2019,acedj,10, Pixar has yet to top this movie.,"Long have I loved this movie. This is the story of a lovable, yet over protective clown fish and his son, Marlon and Nemo respectively. On the first day of school, Nemo is taken off the reef by a dentist from Sydney. Marlon sets out to rescue his son. On the way he quite literally runs into a Blue Dart named Dory. Dory has a disorder where she can not retain short term memories. The two set out together and hilarity ensues. This is a Disney owned movie so of course there are some touching moments as well as a happy ending, but the substance of the movie is phenomenal. The detail the animators put into it is fantastic. They also manage to squeeze in some Easter eggs, and not all of them are Pixar/Disney related. The great white shark is named Bruce, which was the nickname given to the animatronic shark in Jaws. To me there is no better film in the realm of animation out there, before or after.",
32,2 June 2003,saska-3,8," Thoroughly enjoyable, but the sum does not equal the parts.","Fresh off a viewing in a packed theater of kids and parents, my initial impression of ""Finding Nemo"" was that I had a great time throughout, but don't necessarily remember why.  The film is similar to the ""Toy Story"" pacing, in that we follow two different protagonists in their attempt to return to one another.  In brief summary, Marlin the overprotective father clownfish must overcome his own fear of open ocean to try and find his only son, Nemo, who has been captured by a diver and transplanted to an ocean-view dentist's office fish tank.",
33,30 January 2006,Lady_Targaryen,9," There are 3.7 trillion fish in the ocean, and they're looking for one.","''Finding Nemo'' is one of the sweetest movies I have watched this days. Produced by the both powerful Disney and Pixar with amazing graphics and a nice story, I am not surprised that this movie won the Oscar.",
34,6 December 2003,Dockelektro,10, Just right as rain...,"God bless Pixar. I am not really religious, but for Pixar, I'll convert. Because they are the precious few, part of the species of that rare kind of filmmakers who necessarily have to check out every detail, every bit and particle of their work, and necessarily turn all of them into sheer brilliancy. Today, Pixar has accostumed us to a pattern of quality beyond measure, not only because their work needs special attention but also because the technical part is only a vessel to something much important: a heart. And since every Pixar film requires half a life and half a soul to make from each and everyone of its founding craftsmen, the results are so exquisite and unique that no other movie can be compared to them. One may wonder about their ""secret"". No secret. Just real feeling and love to their job. ""Finding Nemo"" is the new crowning jewel in Pixar's flawless hall of fame, again a movie based on the buddy formula we love so much, this time in a whole new world: the ocean depths. And the prospect of doing a movie in this setting is probably something for the Pixar artists to drool on: just imagine all the quirky ideas they can have in this unexplored realm. And they deliver, big time. Once more, the filmmakers never opt for the obvious, delivering always the right choices, always turning the right way, and once more transforming all of us mere viewers into big children, just marvelling into the beautiful sights and sounds of the big blue. And they make us travel into all aspects of the possible journey, surprising even the most visionary viewer. The result is one of the most warm movies of the year, one of those movies that makes you come out with a smile and makes you forget about all your problems. If movies are a way to make you feel better, then doctors should be out giving prescriptions of Finding Nemo. Combining intelligence, entertainment and art into one is a gift that few have. Pixar does it a naturally as breathing. And once again the result is nothing short of amazing. Movie magic at its best.",
35,10 December 2011,jaemiewaters,10, great two thumbs up,great two thumbs up it is cool you will like this movie so much it is one funny movie it is cute it is one of those good movie that you have to go see it is wonderful i love this movie a lot and so will you it is just a really good movie too watch i like it a lot and i know you will like it too it is one good movie that the whole family will enjoy it mane in 2003 but it is still a really good movie i laugh my pants off it was so funny you will like it a lot it is one good movie it is a little bit scary but it is still a really good movie that you will like it is a hoot it is the bomb it is the best movie i have ever seen for animated movies pixar movie are the best movie it is a really good movie you will say wow when it is over it is a masterpiece it is a winner it should get a standing ovation it is a masterpiece it is one cool movie that you can not miss it is a knockout it is great a masterpiece,
36,19 January 2004,spikes_and_stripes560,10, Finding Nemo,"Never, and I mean, never, in my entire life, has a movie effect me the same way Finding Nemo did. It's the best movie I've EVER seen, and I know I say that about alot movie, but I actually mean it this time. Never, did I ever come out of a theater after seeing a movie smile for the rest of the night. The movie just completely blew me away. I knew it was going to be good, but I had no clue what was in store for me when I saw it opening night. This movie is a work of pure genius. The animation is just beautiful, acting is awesome, the music fit everything that was going on. I could go on and on with this list, but I think I'll stop there. What I liked mostly about this movie was that it didn't lack anything at all. There was just the right amount of comedy, drama, suspense/action, and even romance. And it all blended together beautifully. This is why I gave this movie a full 10. Believe, me if I could give it more, I would.",
37,11 October 2004,claudio_carvalho,8, Lovely Adventure,"Marlin loses his beloved mate and all their eggs but one after the attack of a shark to his home. He swears to protect his son Nemo for the rest of his live and becomes a super protective father. On the first day of school, Nemo shows himself off to his friends, challenging his father and getting close to a boat, and is caught by a diver and put in a private aquarium in a dentist office in Sidney. His father, together with Dory, face the dangers of the open sea trying to find Nemo. 'Finding Nemo' is a lovely adventure, indicated to viewers of any age. The story is funny and all the characters are very sweet. Another great movie of Walt Disney / Pixar. My vote is eight.",
38,30 June 2005,Doylenf,7, An underwater coming of age story in gorgeous splashes of color...,"The underwater visuals here are as gorgeous as anything Disney ever did in PINOCCHIO, and the colors are dazzling enough to keep anyone hypnotized by the lushness of it all.",
39,30 January 2017,The-Sarkologist,9," There is much, much more to this film than meets the eye.","Well, after reading a summary of this film that actually makes it sound really messed up, a part of me really wanted to see it. Mind you, I'm not actually surprised that somebody has come up with such a summary for Finding Nemo because it is a Disney production, and Disney is known for turning some rather dubious films, and stories, into movies that are actually quite suitable for kids – take Cinderella for example, or Hercules (he's certainly not one of those people that a respectable woman would bring home to meet her parents). However, unless you actually read this interpretation of the film you probably wouldn't realise how messed up it sounds.",
40,16 April 2014,lisafordeay,9, A breathtaking adventure that you can watch again and again,"Finding Nemo is a Pixar animated movie about a clown fish named Merlin who is an overprotective parent to Nemo,as his wife died and Merlin found Nemo's egg and from that day Merlin is afraid to let go of his son. A few years later Nemo is all grown up(kind of) and goes to school,but when he got mad at his father who wouldn't leave him alone,Nemo gets taken by a scuba diver and is taken to Sydney Australia(where the movie is set) and is now living at the aquarium at the dentist clinic,where the dentist's daughter wants Nemo!!!.",
41,8 April 2022,Jeremy_Urquhart,9, One of Pixar's best,"This is absolutely one of Pixar's best films. Having rewatched the four films they released prior to this previously,",
42,23 April 2021,MrFilmAndTelevisionShow,10, Finding Nemo,"This is one tricky episode to place I gave it initially a nine but now I am thinking I should give it a ten, and I shall. Nostalgia may certainly play a part but this is one absolute gem f a film. Definitely recommend, not sure to who though as let's be fair everyone has already seen Finding Nemo, as they should 10/10.",
43,23 May 2021,fernandoschiavi,8," A spiral of unlimited fun, a mind-blowing adventure, and an ode to everyone who does not give up looking for the most important aspect of life: the love of the family","Apparently, Pixar wizards love challenges: after the Toy Story and Toy Story 2 dolls, the Insect Life ants and the Monsters SA creatures (including the extremely difficult task of animating Sulley's millions of hairs), the artists from the company led by John Lasseter decided to set their new work in one of the most complicated environments in digital animation: water. The result, fortunately, is a colossal technical victory: in addition to being totally credible, the ocean seen in Finding Nemo offers Pixar artists the opportunity to prove (once again) their visual accuracy, since the extremely complicated underwater photography is beautiful, with amazing lighting effects.",
44,26 February 2004,soymilk,7, Pixar goes to the fishes,"This is a good film but overrated. There, I said it.",
45,30 November 2005,Luigi Di Pilla,7, Great adventure trip for all kids and family,"I have to admit that I have been positively surprised and congratulations to all the stuff that helped to making alive the fishes and birds. My three old year son says ""again, again"". Yeah, he liked it too of course and so my wife. The story has many original twists and plots packed in a solid and entertaining adventure trip. But the most I liked was the real special effects and the very clear animation that makes very believable that these fishes are real. Therefore some scenes could have been cut because they were too slow paced and unnecessary but this is not a problem. If you want to spend an unforgettable moment with your kids and family then you shouldn't miss it. Fasten your seat belts and enjoy it. 7/10.",
46,17 January 2023,daoldiges,8, Nemo Brings the Joy & Laughter,"I had modest expectations going into my viewing of Finding Nemo, and those expectations were completely upended by this totally charming film. All of the performances are on-point, DeGeneres in particular shines bright. I won't rehash the story specifics here as that's already been done by many others but I will say that for the most part Finding Nemo moves along at a brisk pace as we follow a clown fish's journey to find his lost son. Along the way we meet many interesting characters and unique and dazzling sea creatures. In the end it's a fun adventure film with lots of heart and very much worth checking out.",
47,6 April 2004,EijnarAmadeus,10, Pixar's own Jaws...not focusing on the shark,"Pixar Studios is one of the world's most exciting and cool film studios. They deliver every single time for the whole family; fun, dramatic, brilliance, entertainment, moral...everything! Before this instalment Pixar has given us TOY STORY 1/2, A BUG'S LIFE and MONSTERS INC. that's all extremely good films! This, last one, FINDING NEMO is just as jolly good!",
48,26 November 2014,Geeky Randy,8, A sequel very much welcome!,"Disney/Pixar blockbuster about Nemo (Gould)—the only surviving clownfish in a clutch of eggs and born with a small right-fin—going missing and his father Marlin (Brooks) swimming all the way to Sydney to find him. Dafoe is perfect as Gill, a moorish idol, and DeGeneres is a nice touch as Dory, a Pacific regal blue tang, even with her cheap jokes of forgetfulness; and let's not forget Stanton as Crush, a green sea turtle. Especially fun for fish-enthusiasts. The scenes taking place in the dentist office aquarium are priceless! A sequel very much welcome!! ",
49,8 December 2012,KineticSeoul,6, It's alright but just didn't seem all that special,"I remember the first time I saw this Pixar movie when it first came out when I was in elementary school. I thought it was alright back then but nothing special. And didn't have the impact on me during my childhood like the movie ""Lion King"" or the first ""Toy Story"" did. Didn't think it was a bad film back then but wasn't enthusiastic about it to the point I wanted to see it a second time. Now seeing it again as an adult in 3D my opinions about this movie is still about the same but I appreciate it a bit more. So the story is about a Clown fish that loses his only son and he goes across the ocean with a friend fish named Dory played by Ellen DeGeneres. Who did a amazing job with her role, in fact her character stood out the most in the whole movie. And through the journey it shows what Nemo is going through after being captured by the humans but mostly shows Nemo's dad's journey with clever fish scenarios thrown in different areas. And the clever scenarios mixed in with different fishes is what drives this movie. Overall it was a alright movie and you can tell quite a bit of effort has been thrown into this animated flick. But it didn't really have that impact to make it all that memorable.",
50,8 February 2021,frosty-44431,8, A FILM FOR EVERY AGE,I can't fault this film. Another classic Pixar film that will be remembered for generations. Love it!,
51,25 August 2022,Mysterygeneration,9, A masterpiece until this day.,"Additionally, it adds an unexpected element of beauty through its use of color and form, making it one of the rare films that made me want to sit in the front row and allow the images to fill the rest of my vision. The majority of the film is set in the colorful underwater world of tropical fish, on a shallow warm-water shelf not far from Australia. Even without the story, the use of color, form, and movement makes the movie a delight.",
52,14 July 2005,jboothmillard,9, Finding Nemo,"The very first computer animated film made, and by Walt Disney Pictures and Pixar was Toy Story, and since then we've had A Big's Life, Dinosaur, Toy Story 2 and Monsters, Inc. This was one of the most successful Disney films at the cinema to date. It is the underwater story of a young clown fish named Nemo (Alexander Gould) taken by divers and put into a tank. The idea is obviously his Dad, Marlin (Albert Brooks), and new friend Dory (Ellen DeGeneres), who has short-term memory loss, are ""finding"" him. Meanwhile, Nemo along with new friends including fishes Gill (Willem Dafoe), Bloat (Brad Garrett), Peach (Allison Janney), Gurgle (Austin Pendleton), Bubbles (Stephen Root), Deb/Flo (Vicki Lewis), Jacques (Joe Ranft) and pelican Nigel (Geoffrey Rush) are trying to escape. Along the journey Marland and Dory encounter three sharks, including Bruce (Barry Humphries, aka Dame Edna Everage) (named after the rubber Shark in the Jaws series), stinging jellyfish, turtles in a current tunnel, including ""dude"" Crush (Andrew Stanton) and much more, but he finds him eventually, and everything's fine. Also starring Big's Elizabeth Perkins as Coral, Nicholas Bird as Squirt, Bob Peterson as Mr. Ray, Eric Bana as Anchor, and Toy Story's John Ratzenberger as Fish School. It won the Oscar for Best Animated Feature, and it was nominated for Best Music, Original Score for Thomas Newman, Best Sound Editing, and Best Writing, Original Screenplay, it was nominated the BAFTA for Best Original Screenplay, and it was nominated the Golden Globe for Best Motion Picture - Musical or Comedy. It was number 13 on The 100 Greatest Family Films, it was number 56 on The Ultimate Film, and it was number 14 on The 100 Greatest Cartoons. Very good!",
53,18 July 2006,Flagrant-Baronessa,7, An animated film with both Pixar and Disney qualities,"Finding Nemo can be seen as the bridge between Pixar Studios and Walt Disney Studios. It is the result of filmmakers and crew meeting halfway on this bridge and including aspects from both production companies and making it work. Finding Nemo brings some of the adult humour of Pixar (as seen in Ice Age, Monsters inc, etc) and combines it with the morals and lessons that Disney wants to teach (as seen inuh.. every Disney film).",
54,21 March 2004,mcfly-31,2, Finding it distressing...,"Hmm, let's start with the death of a mother fish, an overprotective, wimpy father fish, jr. fish who says ""I hate you"", then have jr. kidnapped.  And all in the first five minutes!  Throw in big, scary fish and tons of melodramatic search and rescue action, and you've got...a ""kids"" movie?? They don't know any better, so this becomes their only alternative at the theater, which in turn makes it three hundred million dollars.  Usually these family films pack jokes for the older crowd that only they'd understand to keep them awake, along with the kiddie stuff.  Not here.  No fun of ""Toy Story"", with characters and imaginitive action passages to keep you engrossed.  Here we're saddled with a dull hero (voice of Brooks), a quickly annoying ""dumb funny"" fish (voice of DeGeneres) and a slew of not even recognizable celebrity voices who you'd be hard pressed to guess who it is.  The only, only, plus is the always reliable Pixar imagery, colorful and striking.  Otherwise, run.  ""Nemo!  Nemo!  Nemo!""  Shuddup and get me outta here!",
55,30 September 2014,rajatdahiyax,9, A timeless animated delight!!!!!!,"In this stunning underwater adventure, with memorable characters, humor and heartfelt emotion, Finding Nemo follows the comedic and momentous journey of an overly protective clownfish named Marlin (voice by Albert Brooks) and his son Nemo (voice by Alexander Gould) -- who become separated in the Great Barrier Reef when Nemo is unexpectedly taken far from his ocean home and dumped into a fish tank in a dentist's office. Buoyed by the companionship of Dory (voice by Ellen DeGeneres), a friendly-but-forgetful Pacific regal blue tang, Marlin embarks on a dangerous trek and finds himself the unlikely hero of an epic effort to rescue his son -- who hatches a few daring plans of his own to return safely home.",
56,22 March 2021,projectsgamer,10, 10/10,This is still one of the best animations til this day. Finding Nemo is arguably a masterpiece of animation The only thing I don't really like how coral died because she could have got lost,
57,23 May 2021,eldreddsouza,8, Starts out slow but does Get better.,"When the film started I honestly was kinda bummed and thought this film was just another overrated nonsense. The whole Nemo getting lost thing seemed kinda forced. An overprotective father causing his son to get annoyed and in turn disobey him which eventually leads him to get trapped by a diver felt annoying because all this feels like it could have easily been avoided. But then in order to enjoy it I thought it would be best to ignore that part and to watch the rest of the movie with an open mind. As the film progresses I find myself actually engrossed and enjoying the scenes as they come along. The new characters, Dory, shark, turtles, etc. Are introduced who are quite fun and interesting. The shark part was a bit unnecessary though. They could've kept it as a friendly shark or something, but the bloodshed was too much I feel since it is a kids movie.",
58,23 January 2023,seruanyre,8, A Masterpiece Dive into the 'Finding Nemo' Adventure,"""Finding Nemo"" is a heartwarming and visually stunning film that tells the story of a timid clownfish named Nemo who gets captured by a diver and taken to an aquarium in a dentist's office. Along with the help of a forgetful fish named Dory and a host of other sea creatures, Nemo's father, Marlin, sets out on a journey to find and rescue his son.",
59,17 November 2022,jordyntsmith,10, Still a Perfect Film,"An overprotective father attempts to find his kidnapped son, all the while learning about what it means to have a real relationship built on trust and mutual understanding.",
60,13 February 2017,Aly200,10, One of Pixar's greatest animated features,"Pixar has been on a consistent roll of success since their first animated feature ""Toy Story"". With their beloved oceanic tale of a clown-fish father looking for his kidnapped son, Pixar struck gold with their audiences all over the globe. ",
61,19 October 2012,illbebackreviews,9," One of the greatest, if not THE greatest, animation film","""Finding Nemo"" is one of the greatest animation films ever made, and is a movie that every kid has watched. ",
62,22 August 2005,Modjo4u,10, Excellent viewing,"I loved this film, loved everything about it, it's colourful and entertaining and funny and sad and everything else you could wish for in an animated film. I myself am a collector of banned films, video nasties, so bad they're good films, gore-a-plenty etc etc, but I have watched Finding Nemo more than any other film I own. And I can TOTALLY relate to Dory :oD",
63,31 March 2015,sandnair87,10, An Underwater Treasure!,"Pixar's animation wonder Finding Nemo, is a shimmery, velvety undersea coming-of-age story which is aglow with translucent sea flora and gleaming, iridescent creatures. Australia's Great Barrier Reef provides a stunning starting point for this aquatic parable. Nemo (Alexander Gould) is a spunky little clown-fish with a slight disability - a foreshortened front fin. Nemo's single father, Marlin (Albert Brooks) is a dry, wry clown-fish with an excess of anxiety (He is also a clown who can't tell a joke, though he keeps trying to do so quite hilariously). Despite Marlin's suffocating attention, his small fry is scooped up by a scuba diving dentist and gets separated from his father. Determined not to lose his son, Marlin begins a long, arduous albeit seemingly hopeless rescue mission across the sea and soon bumps into an overly exuberant, sweetly scatterbrained regal blue tang named Dory (Ellen DeGeneres). They search for Nemo together in the face of stinging jellyfish, exploding mines, noxious sharks and other irritable flounders. In the meantime, Nemo makes some very good friends in the dentist's aquarium, including a tiger fish (Willem Dafoe) who helps him plan an escape. From then on, it's a relentless journey of visual excitement and wonder, as the distraught father sets off to rescue his offspring and Nemo finds ways to escape from the aquarium. As is mandatory for a family film, there are plenty of life lessons for kids to learn, but they come sugar-coated with humor and fun. Meanwhile, a more adult undercurrent offers grown-up laughs, and there's even some old-fashioned tear-jerking to complete the emotional roller-coaster ride.",
64,4 March 2005,98nurdinm-1,8, Mine! Mine! Mine!,"""Finding Nemo"" is, quite simply, one of the most beautiful films you are ever likely to see. Next time you watch it, try this for an idea. Press your mute button and watch it without sound for a while, particularly the scene where Mr.Ray (Bob Peterson) takes all the little fish, including Nemo (Alexander Gould), through the coral reef towards the infamous drop off. It's still as enjoyable!",
65,10 February 2023,gillmurphydogg,9, Adorable,Finding Nemo is a light-hearted cartoon that any audience would appreciate. The film tells of a fish (Nemo) who is abducted from the Great Barrier Reef and the quest of a bunch of fish to find Nemo.,
66,14 May 2021,peterwixongb,8, Still Great in 2021,"Watched this movie today, it's still the great movie I remember watching years ago.",
