Review_Date,Author,Rating,Review_Title,Review,Review_Url
23,24 April 2012,classicsoncall,8," ""Why do fireflies have to die so soon?""","The movie took on an added poignancy for me as I kept thinking of my own granddaughter, who's age approaches that of the young Setsuko in the movie. How horrifying a prospect to be left homeless under any conditions, let alone to deal with the death of a mother with no place to turn. The plight of Setsuko and her older brother Seita is dealt perhaps an even more severe blow by the indifference and even hostility of their countrymen and fellow citizens. I was probably more disturbed by the idea that so little compassion was offered to these two troubled wanderers. I rarely watch animated films, and this is actually the very first anime feature I've ever seen, recommended by it's standing in the IMDb top film rankings. The picture is gorgeously rendered, and there's a lyrical quality to the quieter moments when the siblings take comfort in each other's presence against a backdrop of war and devastation. Be prepared for an emotional response to the heartbreak of loss and separation, exemplified by a brother and sister who mean the world to each other.",=
24,10 January 2013,lee_eisenberg,10, once upon a time in Japan,"Hiroshima may have been the most famous bombing of Japan, but the air raids were often just as destructive. One such firebombing is the setting of Isao Takahata's ""Hotaru no Haka"" (""Grave of the Fireflies"" in English). It looks at both the struggle for survival and loss of innocence that accompany war. I've never seen any other anime, but is one movie that should truly be required viewing for everyone. Not only in looking at how the brother and sister try to maintain their hope amid hardship, but two lines in particular stood out. One is where someone mentions that the war is eating up Japan's resources, making it harder and harder to feed the people. Another is when the brother learns that Japan has surrendered. Long taught that the Japanese Empire was invincible, he now has to realize the unpleasant truth. These are important reminders for everyone. The fact remains that the common people will suffer the most in any war, and the movie makes that very clear.",t
25,29 January 2006,Lady_Targaryen,10, A very sad yet powerful movie,"''Hotaru no Haka'' (Brazillian title : ''Túmulo dos Vagalumes'') is a very sad and moving film about the second war in Japan,focusing in the difficulties of a brother(Seita) and a sister(Setsuko).After their mother is killed in an air raid and their father was also killed working in Japan's navy army, Seita needs to be responsible for his little sister Setsuko,a very adorable and sweet little girl. They both go to their aunt's house to live, but after knowing that Setsuko and Seita are now orphans,their aunt changes her behavior and starts to be cruel and annoying with them. Seita stays tired of that, and decides that is best to him and Setsuko to live in a different place, that is a kind of an abandoned shelter. Having problems to find supplies and needing to steal to have something to he and Setsuko eat, Seita and Setsuko gradually starts to have many health problems. Setsuko even goes to the doctor, since she is with malnutrition and diarrhea, but in war times, everything gets even more difficult.",t
26,13 October 2010,toqtaqiya2,10, Grave Of The Fireflies is one of the very best anime films there is.,"Grave Of The Fireflies (directed by Isao Takahata) is one of the true classics of anime. Along with Spirited Away it's my favourite film by Studio Ghibli. Even though the film is an anime it's different from anything that's typically associated with the medium. There is no ""end of the world"" scenario here, or characters with big eyes and coloured hair, or plenty of slapstick humour. Instead, what Grave Of The Fireflies offers is a believable drama set during the second World War. Near the end of the war a boy named Seita and his five-year-old sister Setsuko have been made homeless because their mother was killed and their house was burned down during the firebombing in Kobe. Their father is in service to the Japanese Imperial Navy, but he was probably killed in action. Eventually the children find themselves in a grim situation. They have to live outside, and food is very hard to come by as a result of the widespread famine. Seita tries everything he can to acquire food for himself and his little sister. We get to see their struggle, and how they try to stay positive during this difficult time. The story is focused on the two children. There's hardly any discussion about Japan's war with America. In fact, I think the Americans aren't even mentioned in the dialogue. As is to be expected from a Ghibli film the animation in Grave Of The Fireflies is top rate. The music is effective. It helps make some scenes very moving. Some famous baroque and classical pieces by composers like Bach, Handel, Vivaldi, Mozart and Boccherini were included too. Appropriately aged children were cast in the roles of Seita and Setsuko. Some anime reviewers have named Grave Of The Fireflies the greatest anime there is. Having seen the film I understand why they'd say that. Before watching the film I heard that it makes viewers cry because it's very moving. I didn't cry, but that's because I tried very hard not to. After that I still had to blow my nose. Film critic Roger Ebert considers Grave Of The Fireflies to be one of the most powerful anti-war movies ever made. He included the film in his Great Movies list. The AllMovie guide awarded the film a rating of 5 out of 5 stars. The only other anime films to earn the perfect rating are Princess Mononoke, Spirited Away and Akira. I don't really care about ratings, but this is one of the few anime films that deserves the hype.",_
27,28 March 2021,Neon_Gold,8, War Torn Sadness,I think the saddest thing about this movie is it's roots in realism and childlike fantasy.,u
28,12 November 2006,planktonrules,8," Super-depressing, but an exceptional film","Had I been able to see this film in Japanese subtitles, I might have scored it higher. The version shown on TCM was dubbed and I think the dubbing detracted from the film because the characters didn't seem the least bit Japanese. While this may not matter as much with some full-length Anime movies, this one was based on real people living through the final months of WWII with all its privations on the Japanese people. So, to me, it just didn't seem appropriate having the characters sounding like Americans--this seemed a bit tacky. This is all pretty sad, as the film itself is a marvelous film featuring some of the better animation I have ever seen and exceptional production values.",r
29,21 June 2001,michael saunders,10, Truly Heartbreaking,"**SPOILERS**I saw ""Hotaro no haka"" on german TV the other day and it has changed my life! Never have I been so moved by a film in my whole life. I cried and cried and cried. Since then I can´t get this heartbreaking story out of my head.",v
30,7 January 2014,ironhorse_iv,9, It's one of the most depressing movies ever!,"I have to say this movie is really hard to get through. It's so heart breaking. Grave of the Fireflies is based on the semi-autobiographical short story by Akiyuki Nosaka. While the movie is well-made, there isn't much of a story arch. The opening minutes of the film, pretty much explains what happen to the characters of the film. There is little to no point of watching the film if you know it doesn't end well for them. People love watching Survival movies, because they know that the character will beat the odds and live. If you open the movie, knowing the characters are doom from the start. It put out that tribute of the human spirit out, quickly and you're just left in the dark. The movie by director Iaso Takahata (co-founder with Hayao Miyazaki's fame animation studio, Studio Ghibli) has this very dark overwhelming guilt trip hanging over it, like a black cloud. While, some people quoted the film, one of the most anti-war films of all time. The reason why Iaso Takahata made the film, is convey the image of the family living a failed life due to seclusion from society. While also, invoking sympathy in the 1980's youth of Japan, whom the director felt needed to straighten up and respect their elders for the pain and suffering they had experienced during World War 2. I found the movie trying really too hard to make sympathy for the two leads. Throughout the film, the movie had a lot of padding, only there for making us feel warm hearted to the characters. It could have easily been removed from the plot without affecting the story significantly. The film tells the story of two orphans trying to survive on their own, Seita (voice by Tsutomu Tatsumi in Japanese, J. Robert Spencer or Adam Gibbs in English version) & Setsuko (voice by Ayano Shiraishi in Japanese, Rhoda Chrosite or Emily Neves in English version) after their mother is killed in a firebombing raid by the Allies. Most of the English dubbing is mediocre, at best. The supporting cast pretty much read their lines without much emotion added to it. In my opinion, it's just better to watch the movie in Japanese with English sub-titles. The animation is pretty good at the time, but I did notice they did reused multiplies shots for the fire-bombing scenes. Also, in some scenes, the figures in the background tend to limited in animation. I would gladly want more. Like I said before, the whole story and characters are just one-dimension, and has no story arch to it. I think the 2005's life action version, delivers the characters arch even better. In that version, we see why the Aunt became crude and mean to them, due to the limit of food, rather than being told about it, in this film. She has selfish impulses as she singles Seita out and resents the fact that the kids get special treatment because their father is a Navy man. She accuses Seita of being lazy and not supporting the war effort, and praises those who do. Eventually, Seita grows tired of her criticisms and sets off on his own with his sister in tow, believing in his own capabilities to care for the two of them. In the end, he could had learn how to swallow his pride, but nothing is clarify here. All I know is his naiveté and pride end up shutting him away from the rest of society and cause doom for himself and his sister. Blind patriotism is talk throughout the film, that masks selfish impulses during the war and, afterward, Japan's inability to confront this past. The movie does use great symbolism with the fireflies. Like human beings, firefly shine from the inside out, as if liberating its interior beauty. Only in facing darkness, does the fireflies stand out. Fireflies represent light, illumination and mysterious. Fireflies symbolize inspiration and hope. Another symbol of the fireflies represent is guidance. The natural instinct of a being is to follow the light instead of getting lost in the night. And it's true that when you're walking in the night and you suddenly see a firefly, your natural reflex is to follow it, because it is fascinating, and because it looks like it's guiding us towards the right path. The Sakuma fruit drops is another symbol, which becomes a recurrent icon throughout the film. The quick emptying box of fruit candies stands for disappearing hope, that get refill by ash. Ash represented sacrifice, sensitivity and higher awareness. In a way, while not explain, the box that Seita carry around, is indeed his mom's ashes. It's weird in a way, that this film was initially distributed with the 1988's My Neighbor Totoro because the different in the films. One is really happy, while this film lead audience saddened. In the end, My neighbor Totoro became the more popular of the two. Overall: Wonderful tear-jerker based on autobiographic novel. While, the film is market to children and their parent. I doubt many children would like this film. However, I think it's a film that children indeed need to see, when they mature enough.",
31,1 October 2008,abmong,10, Make a grown man cry like a baby!!!,"Now I'm usually your typical Die-Hard, Guns Blazing, Sword Swinging, Magic Wielding Anime fan! So there shouldn't really be any surprises when I say that ""Grave of the Fire Flies"" is not ranked among my list of all time favourites. And the prospect of watching it didn't sound too appealing to me at first, considering the rather subdued DVD case cover...(I know, I'm ashamed) ",
32,3 March 2011,Atreyu_II,7, Harsh to watch,This is one of those movies which I only heard of (and got to see) after looking at IMDb's recommendations. That is something I always do: to see the recommendations on the IMDb page of the films that I like. Then I do research on them and decide if they interest me or not.,
33,11 November 2004,BadWebDiver,9, An extremely sensitive and poignant animated film.,"This is one of the most touching stories I have ever seen. Everything about it clicked beautifully. It was sensitive and emotional, without feeling sappy or too manipulative.",
34,27 December 2008,vicky-bahl,10, 'She never woke up',"I am crying right now while writing this comment. It's my birthday, and I wanted to seen a movie that was a definite masterpiece, and I found this one. Never wanted to cry on my birthday, but couldn't help it. ",
35,2 November 2002,d4v3cs,10, dangerous...,"if you're not prepared to be haunted by a film, don't watch this It's been a week and images still appear in my head, tickling my tear gland. Now I truly realize that both knowing and seeing should be present at the same time in order to see the big picture. We all know people die, mother/father/children die in war, but seeing how they die...that's a different story.",
36,17 October 2019,thejhuy-85386,10, Just a small tip for people intending to watch,"Right after you end watching the movie, watch the beginning once again and cry a river of tears.
I'm so sad now that I'm crying while typing.",
37,28 March 2008,joaosantos20,10, this is one of the best movies i've ever seen if not the best,The way that this movie involves you is completely unbelievable.,
38,24 October 2006,Det_McNulty,10," Finding Love, Compassion and Solitude In Even The Darkest Moments","There is no denying that Studio Ghibli is the finest animation company ever and have made some of the most stunning pieces of cinema ever. The fact that they never fail to craft some of the most beautiful and compelling masterpieces proves the brilliance. Ghibli animators make films that are intelligent, fulfilling, complex and burst with joy. The animation is one that can appeal to people of all walks of life and perfectly sums up what cinema is all about. I've never once been disappointed by a Studio Ghibli work.",
39,19 August 2009,RohitRajkumar,10," This movie doesn't move you,it shatters you",Some movies are always made to make you shed a tear or two but BEWARE this might just bring about a tsunami in your house.It is a Japanese movie made in 1988 so I caught the English dubbed version.There is an anti-war social message and can be easily compared to great war films like 'Schindler's List' and 'Saving Private Ryan'.,
40,29 December 2015,yayasan40,10, Greatest animated film ever.,"I was a geeky teenager in the 90's who loved anime. The thing I liked about anime was that even though I was getting too old to watch cartoons, I could make the claim that in Japan cartoons were made for grown-ups and justify my love for them. ",
41,16 October 2018,cruzwindt-46534,10, Why did I watch this ?,"God .... the movie is great but damn why did I watch this ? Its way too sad for me.
It's a great piece of art but , be warned, bring tissues if you are going to watch it, cuz there is a 99% of probability that you'll cry, and a lot.",
42,4 September 2008,kriitikko,10, Takahata's Masterpiece,"Most of the famous war films ever made, like ""Saving Private Ryan"" and ""Cross of Iron"", usually try to show the film and the war from the point of view of soldiers, those who fought in there. It is rare to see a film from the point of view of the innocent victims of the war. Probably the most famous film of victims is Steven Spielberg's ""Schindler's List"". Even rarer is an animated film of victims of war. Animations in western countries are usually labeled as children's stuff, so it is no wonder Disney has refused to distribute this film, one of the Studio Ghibli's greatest works.",
43,18 May 2018,johnpap1982,10, Saddest movie I have ever seen...,"""English is not my native language so apologies for any mistakes""",
44,18 October 2020,auuwws,9, Hotaru no haka,"The film is one of the saddest films that you can see in your life, and it is of great artistic and aesthetic value because this film narrates the pain of war from the point of view of the defeated and the film tells the story of a young man and his younger sister while they are living the ravages of the Second World War, and unlike the American films that show the side of strength more of this. The film narrates the tragedy with a tongue from the fire of war, to be one of the most prominent films that painted the chapters of the war in Japan from which a devastating expression came out, and the expressions and the amount of feelings will leave you with a quantity of feelings when you finish watching the film",
45,20 July 2016,pere-25366,10, An incredibly moving and brutally honest masterpiece,"I just finished watching Grave of the Fireflies and wow. Just wow. I am at a complete lost for words. Until this point, I had only watched a few animes but this heart-rending tale isn't your typical animated film. No, it is SO much more. It has unexpected depth. It has soul. It has a genuine message that shan't be overlooked.",
46,5 December 2011,TBJCSKCNRRQTreviews,10," Beautiful, amazing, stunning","Set during WWII in Japan, 14-year-old Seika is the only one to take care of his 5-year-old sister, Setsuko, after their mother is killed in an aerial firebombing of their village, that also destroys their home. Their father is off fighting, and they have to go to live with their aunt, who scolds them at an increasing rate and level. After a while, they move out, into a shelter. This follows their struggle to survive, on dwindling food supplies and sudden plane raids. In the way of a classic tragedy, this hints at its inevitable conclusion from the very beginning. This doesn't make it ""predictable"", as the point is not to surprise; it renders it even more powerful, as we find ourselves losing the battle in trying to deceive ourselves of where it is headed. I have not read the novel and can draw no comparisons. Like the other Studio Ghibli pictures, this feels very true to life and natural. The astonishing attention to detail, the immense realism, the tiny little human aspects, these have you forgetting that you're not watching live-action(the mood is spot-on, and you're transported directly into the situation). And the animation is impeccable. This is deeply moving and engaging(and it is more focused on this than the plot). If it does not tug at your heartstrings, you are officially a robot. At the same time, it isn't manipulative, and your sympathy and empathy are awoken in an honest manner. The sound design is excellent(and it uses the absence thereof, silence, to fantastic effect), backing up the visuals in recreating something very close to the real world. While there is stylization, and not everything in this is what it appears, it doesn't betray this objective of credibility. This builds and maintains atmosphere extremely well. Whether it's the siblings having trouble getting by, them playing together, an explosive assault from above, it comes across as genuine. The pacing is perfect. At about 90 minutes, this is not in a rush, and it lets you absorb the individual parts of what's going on. The acting is phenomenal. I base this on the original version, not a dubbed one. There is a bit of highly disturbing, bloody, violent, gory and brutal content in this. The DVD comes with a feature-length track of alternate angle storyboards(and another 10 and a half minutes of extra ones), two interesting interviews(one with the writer/director that comes in at 17 and a half minutes, the other with film critic Roger Ebert, that has a running time of 12 minutes), an informational 12 and a half minute documentary (""Historical Perspective""), a 6 and a half minute Japanese release promo, a 4 and a half minute DVNR featurette, a 3 minute art gallery, one US trailer and one Japanese(both 2 minutes). I recommend this to fans of Anime and drama. 10/10",
47,22 February 2005,Angel_Meiru,10, It would be heartless not to like this movie,Grave of the Fireflies (Hotaru no Haka) is one of the most powerful and beautifully made movies based on WWII.,
48,9 May 2008,ChristleyTF,10, Best movie you never want to see again,"this movie really gives you another view of a war. I'm no fan of manga or older movies, but this one really got me.",
49,16 August 2019,andrewchristianjr,9, HEARTBREAKING IN A BEAUTIFUL WAY.,"Heartbreaking story told in a beautiful way. Yes it was heartbreaking, but it sends an incredibly powerful message. Tragic, soul crushing, spectacular. Awe from start to finish.",
50,10 December 2006,baz_trinity,10," Heartbreaking, Upsetting, Beautiful, Brilliant.","To describe the emotion of this film in words is like trying to describe how food tastes to another specie, it just cannot be explained without experiencing it yourself. This movie will literally bring you to utter sadness within minutes and will continue to do so for 90 more. It will bring out a range of emotions throughout the film but most of them being heartbreaking scenes of turmoil and complete shock towards the events that unfold. But it is just beautiful in its delivery. The animation and dialog of both Seita and Setsuko makes you feel so much for them and this is why this film works so much. It will move you like no other movie and to that I applaud it. The animation is superb, beautiful landscapes, masterful drawings and an incredible use of color to which it is a visual masterpiece. ",
51,10 August 2004,mjensen-3,10, This Film belongs on any list of the greatest war film ever made,"This is the Greatest anime ever made, this film shows the horror of war and what happen during that time because of our actions. Can the world ever live down world war two, I don't know but I love this film. The beauty, the script, it all works, and it doesn't take cheap shots like most fims.  This is a brilliant masterpiece.",
52,29 September 2014,Seraphion,7, All around depressing yet it's well executed,"The story opens up strongly having the ending shown first, and letting the main character to tell the rest of the story. All around we see people trying to be strong, to be tough in the middle of the harsh environment of war torn civilians. We also see every scope of human nature manifested in this kind of environment, in which people tend to seek their own survival, whatever the means may be. Those can also include how the aunt cheated on the kids about the food and that the aunt's daughter eventually did nothing to help them. What I like from the movie is that there's no depiction of depressed desperation as to leading to suicide. This convey the message to be strong. I watched the Japanese version with English subtitling; the voice acting is very nice. Setsuko's voice are very much the standard cute Japanese little girl, While Seita's voice can really make the character relate to how brothers defend for their kid brother/sister.",
53,28 August 2005,emasterslake,7, A well done War movie,This is Isao Takahata's very first movie for Studio Ghibli.,
54,22 February 2011,Imdbidia,10, Unforgettable,"The story of survival of two Japanese brothers, little Satsuko, a 4y.o. girl, and her brother Saita, a 14y.o. boy, at the end of the Second World War in Japan, based on the semi-biographical novel of Akiyuki Nosaka.",
55,4 November 2014,RossRivero99,10, A true masterpiece,"Isao Takahata's Grave of the Fireflies is arguably the greatest animated movie ever made, and one of the best war movies ever made as well.The movie tells the tragic story of two orphaned children a teen-aged boy named Seita (voiced by Tsutomu Tatsumi) and his 4 year old sister Setsuko (voiced by Ayano Shiraishi) who try to struggle to survive the U.S. atomic bomb attacks during World War II. Director Isao Takahata really does capture the essence of tragedy that WWII brought to the American people and the Japanese people alike in the same way, and to put it this way the Japanese got what was coming to them, and they were the ones that made us get involved in WWII because of the Pearl Harbor bombing, but I don't mean it in a racist way. The two main characters also try to show us not only how they felt during the war but also how important it is to love your family members more than anybody else in the world.",
56,25 March 2000,smakawhat,10, A Masterpiece,Emotions pour out as children are left to fend for themselves in Kobe Japan during World War II.,
57,2 June 2005,Blackavarbunny,10, They won't make them like this anymore.,"I first saw this film when I first really got into anime in High School. I'd grow up with Naussica and cartoons, and had just seen Akira, then my brother and I rented this.",
58,6 September 2010,specismaster,10, The most important animated film ever made?,"I ordered this movie from Amazon expecting a shameless exploitation of the destruction and death wrought upon a defeated Japan near the end of World War II. What I did not expect, but indeed found, was a shockingly personal story with some grounding in real events, one that focused much less on the wider war being fought (and not at all on the politics behind the war, thankfully) than on the battle of a teenage boy to simply keep his young sister and himself alive.",
59,12 August 2017,FairlyAnonymous,7," I'm probably an outlier on this one: It is well crafted, but predictable","Grave of the Fireflies is a movie that I've desperately wanted to see for a long time. Fortunately, I didn't know about too much of the plot going into it, but I'm afraid that possibly the hype leading up to it might have spoiled the movie for me. ",
60,5 July 2011,pomeroy-nick,10," Go home, get some ice cream, find someone you love and, with them, watch these 89 minutes of story-telling mastery.","Studio Ghibli's Grave of the Fireflies is a lesser-known anime from the creative studio responsible for the Oscar-winning Spirited Away. The lack of fame is understandable due to the sadder side that Grave of the Fireflies brings to the table, but don't let that difference dissuade you. This masterpiece is arguably a more well-rounded story and should be on everyone's list of anime films to see. ",
61,28 November 2007,riceowensmoss,10, the most powerful movie i have ever seen,"i just finished the movie and if not for my 2 dogs I would have to drive to someones house at 2am because I could not be alone right now. I dare not give anything away but I will say that the movie really got to me. I consider myself very educated and informed about the most troubling issues facing the planet I live on, but this movie really shook me up. I had to hold back tears with all my might because I was scared to let go, I was afraid because the movie, a cartoon, became so real I forgot I was watching a movie, I was completely lost in the story and it was scary. A cartoon should not be able to do that. Please watch the movie and remember it is a true story.",
