Review_Date,Author,Rating,Review_Title,Review,Review_Url
31,1 May 2005,esteban1747,8, Hutu- Tutsi war in Rwanda,"Although I visited Rwanda shortly before the war I do not remember 1000 colins hotel in Kigali. Certainly there was a tragedy in this tiny African country where brothers- I do not make any differentiation between tall Tutsi minority and somewhat small Hutu majority - were fighting each other. Probably all this hate started at the time of colonialism when the Tutsi were more favored by the Belgians, and once the country got the independence, a Tutsi kingdom was established with discrimation over Hutu population, which lasted not for long. The Hutu defeated the Tutsi and came to power with a Republic that continued the discrimination this time against Tutsi. In that country was compulsory for everyone to have the ethnic indication in the identity card. The film is only touching the final phase of the war between Tutsi guerrilla who was coming from the North of the country and the Hutu extremists, who were able to kill its own president, as it is shown in the film, just because he signed in Nairobi a peace agreement. In the film one can see how Hutus were killing innocent Tutsi population, and how international community was weakly reacting to this mass assassination. Unfortunately, it did not show how many Hutu families were coming from the North to Kigali. The film finished with the victory of Tutsi, but was it the end of this war? Not at all, Hutu escaped to Goma in the neighboring Congo, and many of them died again in war established between both groups, but no in their land. So if Hollywood makes several sequels of non sense films as ""Terminator"", ""Die Hard"" and others, it would be wise to prepare a sequel of ""Rwanda Hotel"" showing what happened after the Tutsi conquered Kigali, and how this confrontation finished, or perhaps to prepare a similar film of the tragedy in neighboring Burundi, where the same groups are still fighting. Don Cheadle acted very well but somewhat different to the role he played in the film ""Rosewood"". In ""Hotel Rwanda"" he was a Hutu but married to a Tutsi lady and with several children, always looking for peace and understanding.",
32,6 February 2005,magicalmouse,10, Who says you have to see the violence to feel its power ?,"I had wanted to see this film from the moment I saw a snippet about it on BBC America. It was so powerful. It is difficult to talk about a film like this and use terms like what a great movie etc.. since it is about such a horrific event and a movie is a form of entertainment. I was caught up in the film right from the start, Don Cheadle made this role his own, every scene that he was in showed another angle another side of a man torn by so many things from what he knew to be right to what he knew in order to survive. It was his eyes that riveted me, each and every thought that he had as Paul was mirrored there - he was a man torn between so many things whether to just concern himself with his family or include his neighbors or the plight of strangers as well. I was so impressed also with the way he carried himself with such quiet dignity even while you knew that inside he must have been seething. He moved with such grace like a ballet dancer, even his fingers as they moved carried expression. I have always liked Mr. Cheadle in movies from his crazy turn in Devil in a Blue Dress to his great Brit part in Ocean's 11 and 12 but here he showed that he is by no means a lightweight. I can only hope that he has the opportunity to bring more of this talent to the screen. The rest of the cast was also superb, poor Nick Nolte always so powerful and breaking the rules and yet here unable to be a total rebel. You won't be disappointed with this film but you may walk out wondering how you could have helped, I know I did.",
33,16 April 2005,OriginalMovieBuff21,8, Paul Rusesabagina is Oskar Schindler,"I rented Hotel Rwanda, with great expectations for this film. Getting an 8.5 on IMDb and with 3 nominations, who who wouldn't want to see it? After I watched the film, I was pleased with what I saw. Don Cheadle played a wonderful performance as Paul Rusesabagina which earned Cheadle an Oscar nomination. The whole film actually reminded me of Schindler's List. The film is almost an identical twin of Schindler's List. Paul Rusesabagina is an Oskar Schindler type person. There the same people. The only thing different them is that there from different countries and are a different race. That's it. Overall, I liked Hotel Rwanda and I wasn't disappointed with the movie at all. There was a few slow parts to the film and some disturbing images that some viewers shouldn't see, but still an extremely powerful and great delivered performances that keeps this movie on it's heels. I recommend Hotel Rwanda.",
34,15 April 2005,MichaelMargetis,9, A Heartbreaking and Powerful Film About a Sensitive Subject,"I remember viewing many powerful and great movies last year, but something about 'Hotel Rwanda' stuck with me more than a lot of the others. 'Hotel Rwanda' is about the unbelievably sad and horrible incident that shook Rwanda to it's very foundations eleven years ago. It was April 1994 and almost no one could predict how nasty things would turn in a matter of days, and how many lives would be shattered. 'Hotel Rwanda' is the incredibly haunting and mesmerizing true story about one man who saved the life's of many of his fellow men during this period of Genocide and conflict between the Hutu and Tutsi citizens in Rwanda.",
35,13 February 2005,Gundersonm,10, Go see it!,"This is a terrific movie. The performances are spectacular, particularly Don Cheadle. He deserves an Oscar for his portrayal of the hotel manager. The movie itself is much more important than just entertainment value. Most people aren't familiar with the horrific events in Rwanda in the 1990's, but they should be. We tend to think that genocide is something from the past that just doesn't happen in today's ""civil"" modern world. The true story behind this movie proves just the opposite. With all the focus on the Holocaust in World War II and all the talk about ""never letting it happen again,"" the world as a whole failed the people of Rwanda miserably just a few years ago. Everyone should see this movie, and learn a thing or two.",
36,16 February 2005,iohefy-2,8, Well Acted Film for the strong of heart,"This film is a documentary of man's inhumanity to man and is a very disturbing film. Don Cheadle is very good in his part and is certainly worthy of nomination for an Academy Award, although I do not think his performance is as good as Leonard DeCaprio in the Aviator or Jamie Foxx who was Ray in the movie of the same name. The rest of the cast was very good in their parts, but I was disappointed in the bit part that Nick Nolte had in this fine picture. It is a shame to see some one so talented have his career go down the tubes because of a drinking problem. You have to have a strong stomach to watch this film but if you do you will be richly rewarded. We need more of the fine writing that is done in this film Hotel Rwanda. Go see this one you will be richly rewarded.",
37,12 April 2005,mOVIemAN56,10, Powerful and Emotional,"Rwanda. A small country in the heart of Africa. Normal government, normal people, normal country. Until the day everything changed. the year is 1994 and Rwanda has fallen into civil war between the Tutsi and Hutu parties of the country. Caught in the middle is a hotel manager named Paul Rosesabagina (Don Cheadle) and his family. ",
38,19 April 2005,spludwig26,9, Powerful 'Rwanda' sends sobering message,"Some films hold importance because they shed light on a world that most of us will never know or comprehend fully. ""Hotel Rwanda,"" the true story of a hotel manager who saved the lives of 1,268 men, women and children in Kigali, Rwanda in April of 1994, is the most important film of 2004.",
39,8 February 2005,RosalindChick,10, Such an important film,"I'm a college freshman at a small school in New York taking a class on the individuals role and responsibility in community. We read the book ""We'd like to inform you that tomorrow we will be killed with our families"" about the Rwandan genocide and then went to see this movie. It is very accurate about what happened but reading it is just not the same as seeing it, it seemed horrendous always but when I actually saw the movie it was just... Jesus... it's so hard to believe that this happened and that this could. The film was excellent in both execution and portrayal. Everyone must see this movie and know we are all human beings and it is our responsibility to be there for each other. Jesus Christ... this can not happen.",
40,1 May 2006,claudio_carvalho,10," He Made the Difference In a Country of Poor Black People Without Oil, Gold or Diamonds","In 1994, the world was surprised by the images on TV of the genocide of the Tutsis by the Hutus in Rwanda. Nevertheless genocide was happening in Africa, the West ignored and turned back any sort of support to this poor black people, inclusive USA opposed in the security council of UN to any type of help.",
41,8 April 2007,Camoo,1," Embarrassing , Manipulative garbage!","I was conflicted for about two seconds before deciding to give a film like this a bad review, a film that I really am a minority in since it was widely praised and reached by some miraculous flight to number 62 in the IMDb top 250. It's just a shameless and grueling piece of film-making, and I can't help but feel disgusted that the Rwandan genocide has been reduced and distilled by Hollywood into this. ",
42,6 June 2012,Bambikilled,6," See ""Shooting dogs"" instead...","This is a good movie. That can't be denied. But it is also the polished PG-13 version of one of the most horrifying events in modern history. Every little bit of information about the Rwandan genocide, that can find its way to the knowledge of people, is of course precious, and for that I am happy that this movie was made and brought lights to the topic in a way that regrettably not even the actual genocide could do. BUT... (And this is a big BUT.) ",
43,26 February 2005,blueskybird16,10, Hotel Rwanda- very good,The movie was brilliant I had to see it for history class and I learned a lot. I wanted to see the movie Don Chedle is brilliant and is great at this particular role. His wife was great as well. This is a Must see movie. It will take you back to when Rwanda was in trouble and no one came to help except one guy who sheltered 1000 Tutsis and is a hero of Rwanda. It was sad though because it was a war and a lot of people died. Very educational and a good lesson to learn about peace and war. The movie was so great but very sad I cried and I am writing an essay on the movie. I also want to see it again. It was so good and there is a lesson to be learned about helping and keeping peace between people. I felt very sorry for the people of Rwanda who lost family members.,
44,6 February 2005,shattenjager777,8, A hauntingly powerful and focused film led by Don Cheadle,"*NOTE: I will point out all points where spoilers occur, so those of you who wish to avoid them can still get a critical opinion of the film from me, but I apparently must mark the review as containing spoilers, so I want to let everyone know that much of the review will still not contain spoilers*",
45,1 March 2005,Cube_TX,9, Brilliant,"This movie was outright fantastic. Having seen both this film and Ray I felt that Don Cheadle deserved the Academy Award for Best Picture over Jamie Foxx (and, mind you, I think Jamie Foxx did an EXCELLENT job himself). The fact that this film wasn't nominated for Best Picture is outright ridiculous. This important film is very emotional and will leave you wondering what you were doing while all of this was going on. Most of us were watching OJ Simpson's trial.",
46,14 April 2005,=G=,7, Rwanda's Schindler,"""Hotel Rwanda"" is a docudrama which tells the true story of a hotel manager (Cheadle) who, at his own peril, provided safe haven and protection for about 1000 refugees fleeing the Rwandan genocide of 1994 when 800,000 people were killed in a three month civil war. As is often the case with films which are built around compelling subjects such as holocausts, the import of the subject rubs off on the film elevating it's importance. Such is the case with ""Hotel Rwanda"", which is well crafted though it offers nothing new, conforms to the Hollywood playbook, and is probably slightly over-touted. The film spares the audience much of the bloody horror of the genocide with its PG-13 rating while doing a good job of building suspense and imparting a sense of the magnitude of the slaughter of innocents. Didactics are worked into the story so it is not difficult to follow even though the good and bad people are all black Rwandans. Those interested in the 1994 Rwandan genocide might also want to check out ""Sometimes in April"", a 2005 TV drama about the genocide which offers a somewhat broader perspective. (B)",
47,24 February 2006,mcdublin,5," Dumbed-down, sentimental, superficial version of history","The only possible explanation I can think of for the high regard and score for this film is that people are reviewing the theme, or the intentions, rather than the movie itself. ",
48,5 February 2005,sidunrau,9, This Movie Touched My Soul,"Every time I hear someone say there is no real ""good"" or ""evil"" in the world I think of things like Schindler's List, The Killing Fields, The Power of One and similar movies. Hotel Rwanda is now added to my list.",
49,1 March 2005,Ric-7,10, Don Cheadle Was Robbed,"I did not see this film before the Academy Awards ceremony. I wonder how many members of the Academy also did not see this film before the ceremony. Cheadle should have won the Oscar. Though fine work was turned in by the other nominees, Cheadle's performance was breathtaking. And heartbreaking.",
50,26 July 2010,K-nightt,6," Hey diddle diddle, the cat and the fiddle...","Films like this remind me why life is just one big ball of tragedy. It is very difficult to live life happily unless all these horrible facts of reality are summarily swept under the proverbial rug in our minds. Don Cheadle does a reasonably OK job in his role as the messianic hero, although his face is usually stamped with helpless despair most of the time, a lot of time the fact that he is acting oozes through the lens a little too intensely. The film tap-dances around the horrific violence going on in the periphery, there is minimal on-screen violence shown. I was always waiting for the other shoe to drop and there be an actual depiction of the massacre going on. But, in the end, it was an attempt to shed some light on the Western world's indifference to the suffering of a split-off continent that is kept in captivity by the superpowers, kind of reminds me of the film ""Martyrs"", except in geographic terms, and applied to about 1 billion people in 54 countries. Now, the ridiculous thing about this movie, in my opinion, is how the main actor does this ""heroic"" thing for all the refugees, and yet ends up leaving his country and moving to Belgium, where it's all white and safe; again, the racial and economic split is created, but people swallow it easier since the actor is black, but the egregious disregard for human life is eternally stamped on the final message of this film... after all, who cares if 700,000 people lost their lives in this atrocious genocide, as long as the charismatic wealthy hero who knew all the right white guys comes out unscathed?",
51,26 June 2007,kramachandran,10, A Hard-hitting Classic,"This movie is poetry in motion. Creative movie making at it's best. You cannot fault even the minutest aspect of this movie. So perfect is this movie in all respects. Don Cheadle does full justice to his role and his acting is superb. Every frame of this movie is gripping with suspense and thrill as to what fate awaits the helpless victims of the mindless genocide. Once you begin watching this movie it is hard to stop it halfway , and throughout the movie the edge of the seat suspense is maintained.",
52,8 January 2007,JiaQiLi,6, Hotel Rwanda? Yes; Rwanda genocide? Not Obvious,The Rwanda genocide is certainly one of the most atrocious crime in the 1990s. Rivalry between the Hutus and the Tutsis led to the death of over a million Tutsis and moderate Hutus in a span of three months.,
53,22 August 2005,MovieAddict2016,8, The PG-13 rating restricts some of the content but nevertheless its message is effective,"Ten years ago in the country of Rwanda, one million people were brutally murdered in less than three months by opposing forces, and much of the world passed over the events giving them little notice. However one brave man (played in the film by Don Cheadle) granted over 1,000 refugees access to his hotel and helped save their lives.",
54,15 February 2005,neverwasastar,10," Brilliant, powerful, moving; welcome to Hotel Rwanda.","This movie is so brilliant and powerful. I think this movie will make viewers want to do something and take action where it is needed, locally or globally. It makes the viewers question, ""Where were we about eleven years ago (I was about five or six years old) and why didn't we help?"" and ""How can people be so cruel?"" I can believe people are that cruel but at the same time I can't believe it. It is very touching and very moving and hopefully it will open eyes to the trouble around the world. The message of this movie needed to be delivered to America and this movie delivers it excellently. This movie deserves to win ""Best Picture"" of the year. This movie will make you think. I don't think anyone could walk away from this movie unchanged.",
55,30 August 2006,gavin6942,8, A Captivating Story of Genocide in Africa,"Hotel Rwanda tells the true story of one man's determination to hide over 1000 people during the Rwandan genocide in 1994. Watch as his country, his family and everything around him falls apart.",
56,7 February 2005,flat6,5, Too grave a topic to deal with in such a manner,"This is a 'negative review', and I'm having a hard time explaining why I'm dissatisfied with this movie. I'll do my best. First off, it is a noble effort  the fact that this movie covers this topic of the Rwandan genocide, attempting to bring it a wide audience, is something to be commended. In the contemporary clutter of brainless, feel-good movies, anything that tries to be somewhat responsible and serious is to be commended for effort alone. But dealing with a topic of this magnitude is a double edged sword: the movie has a responsibility to making the viewer feel 1 million dead.",
